task_id,method,input_tokens,output_tokens,total_tokens,batch_index
117,pot,534,411,945,11
118,pot,471,311,782,11
119,pot,470,317,787,11
120,pot,481,349,830,11
121,pot,540,339,879,12
122,pot,602,256,858,12
123,pot,643,263,906,12
124,pot,475,343,818,12
125,pot,546,414,960,12
126,pot,485,306,791,12
127,pot,516,365,881,12
128,pot,492,280,772,12
129,pot,637,475,1112,12
130,pot,513,293,806,12
131,pot,568,787,1355,13
132,pot,465,270,735,13
133,pot,494,253,747,13
134,pot,524,393,917,13
135,pot,459,245,704,13
136,pot,628,378,1006,13
137,pot,505,233,738,13
138,pot,518,808,1326,13
139,pot,471,214,685,13
140,pot,505,322,827,13
141,pot,562,407,969,14
142,pot,486,403,889,14
143,pot,471,298,769,14
144,pot,500,375,875,14
145,pot,534,300,834,14
146,pot,484,454,938,14
147,pot,574,467,1041,14
148,pot,598,399,997,14
149,pot,613,499,1112,14
150,pot,508,516,1024,14
151,pot,498,266,764,15
152,pot,629,667,1296,15
153,pot,492,315,807,15
154,pot,463,318,781,15
155,pot,538,565,1103,15
156,pot,482,360,842,15
157,pot,472,381,853,15
158,pot,525,485,1010,15
159,pot,677,514,1191,15
160,pot,527,422,949,15
161,pot,467,393,860,16
162,pot,472,236,708,16
163,pot,481,514,995,16
164,pot,545,272,817,16
165,pot,526,341,867,16
166,pot,521,364,885,16
167,pot,524,361,885,16
168,pot,464,285,749,16
169,pot,519,504,1023,16
170,pot,547,516,1063,16
171,pot,468,184,652,17
172,pot,513,293,806,17
173,pot,472,535,1007,17
174,pot,479,300,779,17
175,pot,553,531,1084,17
176,pot,470,309,779,17
177,pot,466,270,736,17
178,pot,492,380,872,17
179,pot,627,324,951,17
180,pot,521,489,1010,17
181,pot,619,413,1032,18
182,pot,559,663,1222,18
183,pot,517,372,889,18
184,pot,470,301,771,18
185,pot,496,399,895,18
186,pot,491,404,895,18
187,pot,571,437,1008,18
188,pot,515,367,882,18
189,pot,607,450,1057,18
190,pot,496,374,870,18
191,pot,498,330,828,19
192,pot,508,286,794,19
193,pot,463,356,819,19
194,pot,554,693,1247,19
195,pot,535,520,1055,19
196,pot,476,463,939,19
197,pot,499,302,801,19
198,pot,505,298,803,19
199,pot,520,435,955,19
200,pot,485,369,854,19
201,pot,454,258,712,20
202,pot,496,206,702,20
203,pot,501,279,780,20
204,pot,479,253,732,20
205,pot,478,375,853,20
206,pot,489,288,777,20
207,pot,643,441,1084,20
208,pot,500,332,832,20
209,pot,476,525,1001,20
210,pot,509,414,923,20
211,pot,475,248,723,21
212,pot,497,256,753,21
213,pot,499,346,845,21
214,pot,467,288,755,21
215,pot,513,500,1013,21
216,pot,508,394,902,21
217,pot,502,281,783,21
218,pot,489,294,783,21
219,pot,536,403,939,21
220,pot,477,385,862,21
221,pot,472,269,741,22
222,pot,488,356,844,22
223,pot,648,650,1298,22
224,pot,484,280,764,22
225,pot,538,515,1053,22
226,pot,493,268,761,22
227,pot,513,292,805,22
228,pot,558,711,1269,22
229,pot,525,691,1216,22
230,pot,460,278,738,22
231,pot,691,359,1050,23
232,pot,471,409,880,23
233,pot,495,308,803,23
234,pot,459,173,632,23
235,pot,530,293,823,23
236,pot,563,289,852,23
237,pot,491,350,841,23
238,pot,489,283,772,23
239,pot,646,474,1120,23
240,pot,467,293,760,23
241,pot,487,476,963,24
242,pot,470,231,701,24
243,pot,534,344,878,24
244,pot,492,301,793,24
245,pot,690,450,1140,24
246,pot,546,363,909,24
247,pot,653,287,940,24
248,pot,482,247,729,24
249,pot,479,505,984,24
250,pot,481,336,817,24
251,pot,465,343,808,25
252,pot,458,333,791,25
253,pot,481,299,780,25
254,pot,462,313,775,25
255,pot,473,465,938,25
256,pot,531,448,979,25
257,pot,467,203,670,25
258,pot,479,308,787,25
259,pot,516,404,920,25
260,pot,494,344,838,25
261,pot,489,395,884,26
262,pot,468,523,991,26
263,pot,464,447,911,26
264,pot,508,199,707,26
265,pot,460,376,836,26
266,pot,479,203,682,26
267,pot,459,205,664,26
268,pot,470,286,756,26
269,pot,463,293,756,26
270,pot,530,439,969,26
271,pot,507,1024,1531,27
272,pot,467,282,749,27
273,pot,491,322,813,27
274,pot,498,260,758,27
275,pot,553,438,991,27
276,pot,473,295,768,27
277,pot,469,533,1002,27
278,pot,487,440,927,27
279,pot,471,265,736,27
280,pot,508,412,920,27
281,pot,469,485,954,28
282,pot,477,320,797,28
283,pot,514,240,754,28
284,pot,465,378,843,28
285,pot,510,297,807,28
286,pot,613,491,1104,28
287,pot,464,249,713,28
288,pot,514,534,1048,28
289,pot,561,562,1123,28
290,pot,491,368,859,28
291,pot,576,307,883,29
292,pot,448,229,677,29
293,pot,477,289,766,29
294,pot,472,270,742,29
295,pot,489,312,801,29
296,pot,517,483,1000,29
297,pot,563,436,999,29
298,pot,483,462,945,29
299,pot,503,427,930,29
300,pot,516,264,780,29
301,pot,480,379,859,30
302,pot,530,287,817,30
303,pot,499,384,883,30
304,pot,545,715,1260,30
305,pot,490,293,783,30
306,pot,731,679,1410,30
307,pot,500,612,1112,30
308,pot,482,468,950,30
309,pot,456,205,661,30
310,pot,476,302,778,30
311,pot,558,530,1088,31
312,pot,476,219,695,31
313,pot,464,240,704,31
314,pot,567,509,1076,31
315,pot,661,324,985,31
316,pot,562,480,1042,31
317,pot,510,347,857,31
318,pot,516,209,725,31
319,pot,475,323,798,31
320,pot,516,211,727,31
321,pot,520,512,1032,32
322,pot,485,304,789,32
323,pot,759,769,1528,32
324,pot,521,315,836,32
325,pot,545,282,827,32
326,pot,526,393,919,32
327,pot,488,440,928,32
328,pot,471,506,977,32
329,pot,480,248,728,32
330,pot,467,439,906,32
331,pot,512,342,854,33
332,pot,496,428,924,33
333,pot,458,341,799,33
334,pot,492,505,997,33
335,pot,473,264,737,33
336,pot,472,1024,1496,33
337,pot,499,382,881,33
338,pot,590,310,900,33
339,pot,473,283,756,33
340,pot,494,507,1001,33
341,pot,468,367,835,34
342,pot,733,446,1179,34
343,pot,498,393,891,34
344,pot,491,380,871,34
345,pot,489,301,790,34
346,pot,516,276,792,34
347,pot,506,327,833,34
348,pot,567,222,789,34
349,pot,490,350,840,34
350,pot,539,293,832,34
351,pot,568,422,990,35
352,pot,499,309,808,35
353,pot,466,478,944,35
354,pot,470,236,706,35
355,pot,553,198,751,35
356,pot,459,299,758,35
357,pot,470,314,784,35
358,pot,482,308,790,35
359,pot,487,372,859,35
360,pot,468,249,717,35
361,pot,464,288,752,36
362,pot,523,321,844,36
363,pot,483,400,883,36
364,pot,648,404,1052,36
365,pot,478,277,755,36
366,pot,482,365,847,36
367,pot,642,547,1189,36
368,pot,471,281,752,36
369,pot,489,361,850,36
370,pot,473,392,865,36
371,pot,536,399,935,37
372,pot,499,366,865,37
373,pot,468,347,815,37
374,pot,582,433,1015,37
375,pot,477,349,826,37
376,pot,500,378,878,37
377,pot,504,537,1041,37
378,pot,471,294,765,37
379,pot,483,351,834,37
380,pot,508,254,762,37
381,pot,498,434,932,38
382,pot,610,507,1117,38
383,pot,538,565,1103,38
384,pot,543,343,886,38
385,pot,513,244,757,38
386,pot,585,1024,1609,38
387,pot,581,621,1202,38
388,pot,520,419,939,38
389,pot,510,392,902,38
390,pot,465,334,799,38
391,pot,499,432,931,39
392,pot,580,472,1052,39
393,pot,507,442,949,39
394,pot,499,336,835,39
395,pot,565,454,1019,39
396,pot,500,416,916,39
397,pot,528,482,1010,39
398,pot,485,335,820,39
399,pot,499,458,957,39
400,pot,473,262,735,39
401,pot,523,436,959,40
402,pot,544,329,873,40
403,pot,610,406,1016,40
404,pot,456,246,702,40
405,pot,479,371,850,40
406,pot,541,390,931,40
407,pot,573,373,946,40
408,pot,632,389,1021,40
409,pot,481,314,795,40
410,pot,469,300,769,40
411,pot,484,386,870,41
412,pot,471,331,802,41
413,pot,478,449,927,41
414,pot,531,351,882,41
415,pot,561,341,902,41
416,pot,540,302,842,41
417,pot,525,385,910,41
418,pot,463,322,785,41
419,pot,495,337,832,41
420,pot,492,319,811,41
421,pot,509,352,861,42
422,pot,515,302,817,42
423,pot,716,373,1089,42
424,pot,477,282,759,42
425,pot,509,450,959,42
426,pot,481,278,759,42
427,pot,497,453,950,42
428,pot,567,569,1136,42
429,pot,494,368,862,42
430,pot,491,321,812,42
431,pot,482,335,817,43
432,pot,480,272,752,43
433,pot,500,389,889,43
434,pot,497,308,805,43
435,pot,457,302,759,43
436,pot,464,268,732,43
437,pot,496,238,734,43
438,pot,547,337,884,43
439,pot,470,309,779,43
440,pot,494,324,818,43
441,pot,467,213,680,44
442,pot,505,284,789,44
443,pot,480,306,786,44
444,pot,493,376,869,44
445,pot,513,353,866,44
446,pot,498,369,867,44
447,pot,481,248,729,44
448,pot,575,337,912,44
449,pot,523,495,1018,44
450,pot,466,306,772,44
451,pot,472,313,785,45
452,pot,485,252,737,45
453,pot,640,924,1564,45
454,pot,506,238,744,45
455,pot,523,379,902,45
456,pot,473,270,743,45
457,pot,463,346,809,45
458,pot,454,201,655,45
459,pot,490,315,805,45
460,pot,451,239,690,45
461,pot,492,301,793,46
462,pot,501,509,1010,46
463,pot,732,334,1066,46
464,pot,464,269,733,46
465,pot,474,265,739,46
466,pot,639,858,1497,46
467,pot,546,261,807,46
468,pot,577,372,949,46
469,pot,645,445,1090,46
470,pot,484,298,782,46
471,pot,497,535,1032,47
472,pot,474,307,781,47
473,pot,499,524,1023,47
474,pot,465,408,873,47
475,pot,473,291,764,47
476,pot,460,263,723,47
477,pot,449,235,684,47
478,pot,485,258,743,47
479,pot,476,241,717,47
480,pot,570,380,950,47
481,pot,554,411,965,48
482,pot,491,1024,1515,48
483,pot,526,312,838,48
484,pot,492,643,1135,48
485,pot,641,607,1248,48
486,pot,570,492,1062,48
487,pot,564,693,1257,48
488,pot,484,242,726,48
489,pot,547,378,925,48
490,pot,501,436,937,48
491,pot,475,341,816,49
492,pot,561,478,1039,49
493,pot,918,627,1545,49
494,pot,486,332,818,49
495,pot,490,289,779,49
496,pot,492,384,876,49
497,pot,491,246,737,49
498,pot,511,313,824,49
499,pot,452,177,629,49
500,pot,480,276,756,49
501,pot,600,340,940,50
502,pot,446,211,657,50
503,pot,499,313,812,50
504,pot,487,307,794,50
505,pot,501,377,878,50
506,pot,639,521,1160,50
507,pot,477,316,793,50
508,pot,508,475,983,50
509,pot,522,250,772,50
510,pot,625,428,1053,50
511,pot,516,343,859,51
512,pot,564,797,1361,51
513,pot,473,346,819,51
514,pot,463,292,755,51
515,pot,643,459,1102,51
516,pot,597,611,1208,51
517,pot,480,353,833,51
518,pot,472,252,724,51
519,pot,494,329,823,51
520,pot,652,410,1062,51
521,pot,488,268,756,52
522,pot,700,471,1171,52
523,pot,611,630,1241,52
524,pot,646,387,1033,52
525,pot,469,255,724,52
526,pot,527,490,1017,52
527,pot,518,328,846,52
528,pot,491,428,919,52
529,pot,552,459,1011,52
530,pot,505,316,821,52
531,pot,568,366,934,53
532,pot,568,289,857,53
533,pot,492,622,1114,53
534,pot,478,531,1009,53
535,pot,475,240,715,53
536,pot,455,413,868,53
537,pot,503,317,820,53
538,pot,486,252,738,53
539,pot,491,447,938,53
540,pot,561,382,943,53
541,pot,608,320,928,54
542,pot,464,288,752,54
543,pot,495,367,862,54
544,pot,476,294,770,54
545,pot,596,731,1327,54
546,pot,516,345,861,54
547,pot,509,495,1004,54
548,pot,634,368,1002,54
549,pot,514,251,765,54
550,pot,611,547,1158,54
551,pot,465,406,871,55
552,pot,528,422,950,55
553,pot,482,316,798,55
554,pot,483,240,723,55
555,pot,465,237,702,55
556,pot,529,432,961,55
557,pot,454,231,685,55
558,pot,479,352,831,55
559,pot,571,394,965,55
560,pot,477,469,946,55
561,pot,492,289,781,56
562,pot,474,342,816,56
563,pot,461,376,837,56
564,pot,511,410,921,56
565,pot,442,237,679,56
566,pot,485,423,908,56
567,pot,482,383,865,56
568,pot,460,194,654,56
569,pot,466,409,875,56
570,pot,510,316,826,56
571,pot,661,592,1253,57
572,pot,478,274,752,57
573,pot,477,365,842,57
574,pot,497,308,805,57
575,pot,505,345,850,57
576,pot,561,634,1195,57
577,pot,521,376,897,57
578,pot,482,463,945,57
579,pot,495,362,857,57
580,pot,564,523,1087,57
581,pot,460,216,676,58
582,pot,462,273,735,58
583,pot,507,297,804,58
584,pot,500,451,951,58
585,pot,479,559,1038,58
586,pot,468,453,921,58
587,pot,459,304,763,58
588,pot,460,224,684,58
589,pot,523,406,929,58
590,pot,494,690,1184,58
591,pot,498,342,840,59
592,pot,581,229,810,59
593,pot,467,396,863,59
594,pot,512,321,833,59
595,pot,529,391,920,59
596,pot,460,288,748,59
597,pot,663,425,1088,59
598,pot,541,1024,1565,59
599,pot,485,197,682,59
600,pot,471,346,817,59
601,pot,637,344,981,60
602,pot,499,427,926,60
603,pot,596,247,843,60
604,pot,456,338,794,60
605,pot,495,432,927,60
606,pot,467,358,825,60
607,pot,515,360,875,60
608,pot,562,269,831,60
609,pot,468,371,839,60
610,pot,477,368,845,60
611,pot,483,465,948,61
612,pot,450,375,825,61
613,pot,471,376,847,61
614,pot,473,335,808,61
615,pot,468,357,825,61
616,pot,495,521,1016,61
617,pot,540,346,886,61
618,pot,477,277,754,61
619,pot,496,448,944,61
620,pot,580,437,1017,61
621,pot,484,348,832,62
622,pot,629,571,1200,62
623,pot,482,394,876,62
624,pot,449,254,703,62
625,pot,498,313,811,62
626,pot,463,202,665,62
627,pot,550,410,960,62
628,pot,648,720,1368,62
629,pot,483,354,837,62
630,pot,547,447,994,62
631,pot,494,347,841,63
632,pot,495,587,1082,63
633,pot,512,333,845,63
634,pot,506,247,753,63
635,pot,498,388,886,63
636,pot,478,289,767,63
637,pot,499,241,740,63
638,pot,528,239,767,63
639,pot,488,369,857,63
640,pot,475,398,873,63
641,pot,466,235,701,64
642,pot,489,611,1100,64
643,pot,514,303,817,64
644,pot,488,450,938,64
645,pot,516,382,898,64
646,pot,496,298,794,64
647,pot,470,734,1204,64
648,pot,505,430,935,64
649,pot,547,459,1006,64
650,pot,513,366,879,64
651,pot,479,263,742,65
652,pot,488,331,819,65
653,pot,489,592,1081,65
654,pot,464,256,720,65
655,pot,497,263,760,65
656,pot,509,429,938,65
657,pot,544,575,1119,65
658,pot,523,321,844,65
659,pot,522,349,871,65
660,pot,506,354,860,65
661,pot,660,493,1153,66
662,pot,471,470,941,66
663,pot,534,307,841,66
664,pot,522,272,794,66
665,pot,507,298,805,66
666,pot,480,232,712,66
667,pot,477,397,874,66
668,pot,467,344,811,66
669,pot,653,730,1383,66
670,pot,478,273,751,66
671,pot,592,386,978,67
672,pot,525,362,887,67
673,pot,465,275,740,67
674,pot,482,325,807,67
675,pot,493,371,864,67
676,pot,480,427,907,67
677,pot,483,348,831,67
678,pot,465,249,714,67
679,pot,456,313,769,67
680,pot,473,380,853,67
681,pot,522,360,882,68
682,pot,477,378,855,68
683,pot,523,355,878,68
684,pot,554,365,919,68
685,pot,579,276,855,68
686,pot,494,417,911,68
687,pot,514,339,853,68
688,pot,470,340,810,68
689,pot,603,368,971,68
690,pot,499,389,888,68
691,pot,517,401,918,69
692,pot,512,575,1087,69
693,pot,474,272,746,69
694,pot,471,363,834,69
695,pot,490,367,857,69
696,pot,467,347,814,69
697,pot,479,353,832,69
698,pot,499,634,1133,69
699,pot,529,290,819,69
700,pot,501,550,1051,69
701,pot,504,335,839,70
702,pot,661,478,1139,70
703,pot,472,397,869,70
704,pot,482,255,737,70
705,pot,472,621,1093,70
706,pot,531,483,1014,70
707,pot,576,992,1568,70
708,pot,449,278,727,70
709,pot,536,425,961,70
710,pot,484,221,705,70
711,pot,561,223,784,71
712,pot,489,395,884,71
713,pot,470,206,676,71
714,pot,574,358,932,71
715,pot,478,442,920,71
716,pot,469,207,676,71
717,pot,602,312,914,71
718,pot,470,291,761,71
719,pot,487,262,749,71
720,pot,518,372,890,71
721,pot,678,455,1133,72
722,pot,482,696,1178,72
723,pot,484,392,876,72
724,pot,474,247,721,72
725,pot,469,408,877,72
726,pot,484,282,766,72
727,pot,466,404,870,72
728,pot,482,226,708,72
729,pot,477,299,776,72
730,pot,475,406,881,72
731,pot,500,294,794,73
732,pot,463,323,786,73
733,pot,562,376,938,73
734,pot,540,359,899,73
735,pot,554,282,836,73
736,pot,472,398,870,73
737,pot,504,605,1109,73
738,pot,481,316,797,73
739,pot,476,255,731,73
740,pot,495,300,795,73
741,pot,498,376,874,74
742,pot,483,301,784,74
743,pot,473,419,892,74
746,pot,490,404,894,74
747,pot,746,506,1252,74
748,pot,487,353,840,74
749,pot,481,367,848,74
750,pot,466,381,847,74
751,pot,576,617,1193,75
752,pot,543,461,1004,75
753,pot,473,373,846,75
754,pot,505,385,890,75
755,pot,566,316,882,75
756,pot,506,261,767,75
757,pot,531,404,935,75
758,pot,507,376,883,75
759,pot,501,435,936,75
760,pot,480,334,814,75
764,pot,494,342,836,76
765,pot,485,272,757,76
766,pot,511,295,806,76
767,pot,518,411,929,76
768,pot,526,242,768,76
769,pot,466,306,772,76
770,pot,513,272,785,76
771,pot,586,543,1129,77
772,pot,489,413,902,77
773,pot,494,586,1080,77
774,pot,520,1024,1544,77
775,pot,468,350,818,77
776,pot,627,393,1020,77
777,pot,508,387,895,77
778,pot,498,470,968,77
779,pot,506,390,896,77
780,pot,509,222,731,77
781,pot,568,383,951,78
782,pot,512,308,820,78
783,pot,688,595,1283,78
784,pot,512,357,869,78
785,pot,498,634,1132,78
786,pot,472,276,748,78
787,pot,499,281,780,78
788,pot,468,272,740,78
789,pot,473,251,724,78
790,pot,468,341,809,78
791,pot,491,372,863,79
792,pot,453,295,748,79
793,pot,534,445,979,79
794,pot,510,474,984,79
795,pot,479,525,1004,79
796,pot,467,246,713,79
797,pot,512,353,865,79
798,pot,464,262,726,79
799,pot,475,294,769,79
800,pot,474,269,743,79
801,pot,496,376,872,80
802,pot,484,353,837,80
803,pot,514,409,923,80
804,pot,491,286,777,80
805,pot,461,333,794,80
806,pot,549,375,924,80
807,pot,472,279,751,80
808,pot,482,337,819,80
809,pot,490,362,852,80
810,pot,485,328,813,80
811,pot,473,358,831,81
812,pot,463,253,716,81
813,pot,466,332,798,81
814,pot,466,238,704,81
815,pot,582,439,1021,81
816,pot,481,301,782,81
817,pot,493,441,934,81
818,pot,494,295,789,81
819,pot,569,487,1056,81
820,pot,480,309,789,81
821,pot,482,1024,1506,82
822,pot,586,968,1554,82
823,pot,538,447,985,82
824,pot,471,312,783,82
825,pot,467,315,782,82
826,pot,611,533,1144,82
827,pot,464,482,946,82
828,pot,560,317,877,82
829,pot,530,268,798,82
830,pot,477,284,761,82
831,pot,511,260,771,83
832,pot,483,375,858,83
833,pot,471,318,789,83
834,pot,709,304,1013,83
835,pot,461,403,864,83
836,pot,634,553,1187,83
837,pot,497,258,755,83
838,pot,635,576,1211,83
839,pot,540,576,1116,83
840,pot,478,320,798,83
841,pot,522,321,843,84
842,pot,539,385,924,84
843,pot,577,727,1304,84
844,pot,557,306,863,84
845,pot,537,341,878,84
846,pot,587,499,1086,84
847,pot,443,248,691,84
848,pot,482,312,794,84
849,pot,535,540,1075,84
850,pot,538,381,919,84
851,pot,505,338,843,85
852,pot,485,346,831,85
853,pot,615,1024,1639,85
854,pot,465,414,879,85
855,pot,521,209,730,85
856,pot,621,366,987,85
857,pot,465,377,842,85
858,pot,456,222,678,85
859,pot,516,554,1070,85
860,pot,505,447,952,85
861,pot,485,368,853,86
862,pot,506,585,1091,86
863,pot,636,727,1363,86
864,pot,483,396,879,86
865,pot,473,254,727,86
866,pot,530,473,1003,86
867,pot,500,323,823,86
868,pot,521,244,765,86
869,pot,497,714,1211,86
870,pot,494,261,755,86
871,pot,531,284,815,87
872,pot,461,280,741,87
873,pot,489,391,880,87
874,pot,519,334,853,87
875,pot,482,265,747,87
876,pot,505,315,820,87
877,pot,463,349,812,87
878,pot,472,367,839,87
879,pot,489,401,890,87
880,pot,522,302,824,87
881,pot,512,357,869,88
882,pot,479,272,751,88
883,pot,493,535,1028,88
884,pot,558,775,1333,88
885,pot,577,344,921,88
886,pot,470,297,767,88
887,pot,471,249,720,88
888,pot,513,397,910,88
889,pot,472,326,798,88
890,pot,488,324,812,88
891,pot,507,342,849,89
892,pot,461,291,752,89
893,pot,451,256,707,89
894,pot,478,531,1009,89
895,pot,600,300,900,89
896,pot,477,452,929,89
897,pot,490,373,863,89
898,pot,484,429,913,89
899,pot,511,352,863,89
900,pot,478,354,832,89
901,pot,544,297,841,90
902,pot,476,799,1275,90
903,pot,535,487,1022,90
904,pot,462,225,687,90
905,pot,522,291,813,90
906,pot,480,824,1304,90
907,pot,503,527,1030,90
908,pot,488,746,1234,90
909,pot,486,369,855,90
910,pot,496,423,919,90
911,pot,510,451,961,91
912,pot,669,557,1226,91
913,pot,482,375,857,91
914,pot,519,421,940,91
915,pot,492,341,833,91
916,pot,576,358,934,91
917,pot,514,405,919,91
918,pot,587,791,1378,91
919,pot,468,306,774,91
920,pot,475,289,764,91
921,pot,489,449,938,92
922,pot,557,328,885,92
923,pot,555,486,1041,92
924,pot,468,298,766,92
925,pot,479,225,704,92
926,pot,655,382,1037,92
927,pot,576,457,1033,92
928,pot,508,1024,1532,92
929,pot,472,380,852,92
930,pot,488,338,826,92
931,pot,474,1024,1498,93
932,pot,488,452,940,93
933,pot,525,800,1325,93
934,pot,523,319,842,93
935,pot,473,207,680,93
936,pot,502,482,984,93
937,pot,482,393,875,93
938,pot,722,651,1373,93
939,pot,464,619,1083,93
940,pot,680,562,1242,93
941,pot,490,231,721,94
942,pot,486,404,890,94
943,pot,473,354,827,94
944,pot,465,534,999,94
945,pot,465,355,820,94
946,pot,486,431,917,94
947,pot,483,241,724,94
948,pot,459,204,663,94
949,pot,497,549,1046,94
950,pot,768,511,1279,94
951,pot,515,404,919,95
952,pot,575,383,958,95
953,pot,526,331,857,95
954,pot,482,307,789,95
955,pot,488,406,894,95
956,pot,466,363,829,95
957,pot,488,301,789,95
958,pot,623,608,1231,95
959,pot,444,230,674,95
960,pot,508,387,895,95
961,pot,611,604,1215,96
962,pot,512,339,851,96
963,pot,541,347,888,96
964,pot,486,270,756,96
965,pot,526,617,1143,96
966,pot,491,362,853,96
967,pot,475,441,916,96
968,pot,468,370,838,96
969,pot,525,540,1065,96
970,pot,468,255,723,96
971,pot,667,547,1214,97
972,pot,482,292,774,97
973,pot,463,231,694,97
974,pot,596,418,1014,97
