task_id,method,input_tokens,output_tokens,total_tokens,batch_index
227,few_shot,545,405,950,22
228,few_shot,569,505,1074,22
229,few_shot,555,614,1169,22
230,few_shot,496,224,720,22
231,few_shot,715,322,1037,23
232,few_shot,504,316,820,23
233,few_shot,508,339,847,23
234,few_shot,490,216,706,23
235,few_shot,558,294,852,23
236,few_shot,590,341,931,23
237,few_shot,521,339,860,23
238,few_shot,517,263,780,23
239,few_shot,642,450,1092,23
240,few_shot,502,337,839,23
241,few_shot,520,503,1023,24
242,few_shot,504,255,759,24
243,few_shot,554,287,841,24
244,few_shot,514,244,758,24
245,few_shot,707,374,1081,24
246,few_shot,561,400,961,24
247,few_shot,668,211,879,24
248,few_shot,512,255,767,24
249,few_shot,515,445,960,24
250,few_shot,515,317,832,24
251,few_shot,501,415,916,25
252,few_shot,495,255,750,25
253,few_shot,517,437,954,25
254,few_shot,498,291,789,25
255,few_shot,506,507,1013,25
256,few_shot,558,317,875,25
257,few_shot,498,310,808,25
258,few_shot,515,413,928,25
259,few_shot,539,288,827,25
260,few_shot,525,376,901,25
261,few_shot,521,265,786,26
262,few_shot,499,412,911,26
263,few_shot,500,388,888,26
264,few_shot,544,232,776,26
265,few_shot,496,467,963,26
266,few_shot,498,206,704,26
267,few_shot,495,275,770,26
268,few_shot,501,282,783,26
269,few_shot,489,223,712,26
270,few_shot,554,354,908,26
271,few_shot,539,331,870,27
272,few_shot,501,371,872,27
273,few_shot,521,476,997,27
274,few_shot,512,248,760,27
275,few_shot,588,354,942,27
276,few_shot,499,379,878,27
277,few_shot,505,317,822,27
278,few_shot,516,227,743,27
279,few_shot,500,314,814,27
280,few_shot,539,297,836,27
281,few_shot,505,338,843,28
282,few_shot,513,479,992,28
283,few_shot,552,217,769,28
284,few_shot,501,228,729,28
285,few_shot,535,332,867,28
286,few_shot,621,607,1228,28
287,few_shot,500,258,758,28
288,few_shot,534,338,872,28
289,few_shot,594,289,883,28
290,few_shot,527,263,790,28
291,few_shot,601,421,1022,29
292,few_shot,488,235,723,29
293,few_shot,508,330,838,29
294,few_shot,508,312,820,29
295,few_shot,521,225,746,29
296,few_shot,547,311,858,29
297,few_shot,594,592,1186,29
298,few_shot,513,578,1091,29
299,few_shot,529,361,890,29
300,few_shot,542,266,808,29
301,few_shot,516,425,941,30
302,few_shot,562,370,932,30
303,few_shot,538,324,862,30
304,few_shot,578,415,993,30
305,few_shot,524,265,789,30
306,few_shot,719,499,1218,30
307,few_shot,524,527,1051,30
308,few_shot,518,453,971,30
309,few_shot,496,220,716,30
310,few_shot,508,424,932,30
311,few_shot,577,248,825,31
312,few_shot,507,294,801,31
313,few_shot,500,324,824,31
314,few_shot,591,348,939,31
315,few_shot,686,311,997,31
316,few_shot,584,336,920,31
317,few_shot,546,452,998,31
318,few_shot,552,215,767,31
319,few_shot,507,316,823,31
320,few_shot,544,240,784,31
321,few_shot,547,319,866,32
322,few_shot,520,430,950,32
323,few_shot,759,674,1433,32
324,few_shot,549,251,800,32
325,few_shot,569,610,1179,32
326,few_shot,550,317,867,32
327,few_shot,514,340,854,32
328,few_shot,502,449,951,32
329,few_shot,516,340,856,32
330,few_shot,503,257,760,32
331,few_shot,539,310,849,33
332,few_shot,532,370,902,33
333,few_shot,498,355,853,33
334,few_shot,526,227,753,33
335,few_shot,509,309,818,33
336,few_shot,504,233,737,33
337,few_shot,527,242,769,33
338,few_shot,604,249,853,33
339,few_shot,502,225,727,33
340,few_shot,515,436,951,33
341,few_shot,499,462,961,34
342,few_shot,756,333,1089,34
343,few_shot,533,263,796,34
344,few_shot,512,409,921,34
345,few_shot,519,304,823,34
346,few_shot,530,338,868,34
347,few_shot,535,315,850,34
348,few_shot,590,282,872,34
349,few_shot,530,358,888,34
350,few_shot,574,404,978,34
351,few_shot,604,362,966,35
352,few_shot,528,204,732,35
353,few_shot,502,413,915,35
354,few_shot,504,287,791,35
355,few_shot,578,185,763,35
356,few_shot,495,418,913,35
357,few_shot,506,432,938,35
358,few_shot,516,1024,1540,35
359,few_shot,518,301,819,35
360,few_shot,500,221,721,35
361,few_shot,500,244,744,36
362,few_shot,547,293,840,36
363,few_shot,515,461,976,36
364,few_shot,638,450,1088,36
365,few_shot,509,308,817,36
366,few_shot,514,307,821,36
367,few_shot,653,502,1155,36
368,few_shot,503,263,766,36
369,few_shot,506,434,940,36
370,few_shot,508,1024,1532,36
371,few_shot,572,481,1053,37
372,few_shot,531,393,924,37
373,few_shot,497,454,951,37
374,few_shot,614,371,985,37
375,few_shot,513,228,741,37
376,few_shot,526,380,906,37
377,few_shot,540,297,837,37
378,few_shot,506,403,909,37
379,few_shot,510,465,975,37
380,few_shot,544,405,949,37
381,few_shot,524,471,995,38
382,few_shot,642,357,999,38
383,few_shot,566,304,870,38
384,few_shot,565,369,934,38
385,few_shot,547,489,1036,38
386,few_shot,605,296,901,38
387,few_shot,612,344,956,38
388,few_shot,548,338,886,38
389,few_shot,532,276,808,38
390,few_shot,501,372,873,38
391,few_shot,526,439,965,39
392,few_shot,588,306,894,39
393,few_shot,539,442,981,39
394,few_shot,528,241,769,39
395,few_shot,586,384,970,39
396,few_shot,530,327,857,39
397,few_shot,559,506,1065,39
398,few_shot,511,428,939,39
399,few_shot,527,401,928,39
400,few_shot,508,451,959,39
401,few_shot,545,501,1046,40
402,few_shot,576,366,942,40
403,few_shot,622,495,1117,40
404,few_shot,496,213,709,40
405,few_shot,506,235,741,40
406,few_shot,574,283,857,40
407,few_shot,595,356,951,40
408,few_shot,656,451,1107,40
409,few_shot,513,400,913,40
410,few_shot,505,375,880,40
411,few_shot,509,395,904,41
412,few_shot,507,433,940,41
413,few_shot,505,388,893,41
414,few_shot,564,528,1092,41
415,few_shot,596,356,952,41
416,few_shot,575,343,918,41
417,few_shot,550,378,928,41
418,few_shot,498,257,755,41
419,few_shot,525,330,855,41
420,few_shot,523,248,771,41
421,few_shot,532,377,909,42
422,few_shot,533,276,809,42
423,few_shot,743,433,1176,42
424,few_shot,508,378,886,42
425,few_shot,537,403,940,42
426,few_shot,510,320,830,42
427,few_shot,523,378,901,42
428,few_shot,600,435,1035,42
429,few_shot,524,302,826,42
430,few_shot,518,298,816,42
431,few_shot,518,489,1007,43
432,few_shot,510,416,926,43
433,few_shot,531,298,829,43
434,few_shot,526,326,852,43
435,few_shot,488,324,812,43
436,few_shot,500,250,750,43
437,few_shot,532,269,801,43
438,few_shot,576,291,867,43
439,few_shot,502,512,1014,43
440,few_shot,524,305,829,43
441,few_shot,496,216,712,44
442,few_shot,541,466,1007,44
443,few_shot,516,254,770,44
444,few_shot,529,383,912,44
445,few_shot,539,541,1080,44
446,few_shot,525,455,980,44
447,few_shot,508,243,751,44
448,few_shot,595,331,926,44
449,few_shot,554,257,811,44
450,few_shot,502,255,757,44
451,few_shot,504,320,824,45
452,few_shot,519,316,835,45
453,few_shot,673,279,952,45
454,few_shot,532,285,817,45
455,few_shot,551,473,1024,45
456,few_shot,504,357,861,45
457,few_shot,498,248,746,45
458,few_shot,490,269,759,45
459,few_shot,519,207,726,45
460,few_shot,485,226,711,45
461,few_shot,528,333,861,46
462,few_shot,536,277,813,46
463,few_shot,739,560,1299,46
464,few_shot,500,390,890,46
465,few_shot,510,442,952,46
466,few_shot,658,320,978,46
467,few_shot,576,374,950,46
468,few_shot,600,332,932,46
469,few_shot,674,371,1045,46
470,few_shot,515,267,782,46
471,few_shot,522,355,877,47
472,few_shot,506,321,827,47
473,few_shot,528,624,1152,47
474,few_shot,501,316,817,47
475,few_shot,507,385,892,47
476,few_shot,496,324,820,47
477,few_shot,485,205,690,47
478,few_shot,520,229,749,47
479,few_shot,507,315,822,47
480,few_shot,587,409,996,47
481,few_shot,579,344,923,48
482,few_shot,522,210,732,48
483,few_shot,550,293,843,48
484,few_shot,519,572,1091,48
485,few_shot,653,412,1065,48
486,few_shot,585,478,1063,48
487,few_shot,577,367,944,48
488,few_shot,518,314,832,48
489,few_shot,565,331,896,48
490,few_shot,530,451,981,48
491,few_shot,511,364,875,49
492,few_shot,584,306,890,49
493,few_shot,934,543,1477,49
494,few_shot,516,286,802,49
495,few_shot,525,229,754,49
496,few_shot,522,518,1040,49
497,few_shot,520,290,810,49
498,few_shot,549,324,873,49
499,few_shot,488,270,758,49
500,few_shot,508,360,868,49
501,few_shot,632,333,965,50
502,few_shot,486,297,783,50
503,few_shot,525,321,846,50
504,few_shot,519,245,764,50
505,few_shot,537,465,1002,50
506,few_shot,637,358,995,50
507,few_shot,513,452,965,50
508,few_shot,544,397,941,50
509,few_shot,553,265,818,50
510,few_shot,639,367,1006,50
511,few_shot,547,307,854,51
512,few_shot,582,561,1143,51
513,few_shot,507,342,849,51
514,few_shot,497,220,717,51
515,few_shot,650,337,987,51
516,few_shot,621,383,1004,51
517,few_shot,516,380,896,51
518,few_shot,501,222,723,51
519,few_shot,515,264,779,51
520,few_shot,679,420,1099,51
521,few_shot,514,315,829,52
522,few_shot,706,339,1045,52
523,few_shot,644,391,1035,52
524,few_shot,646,419,1065,52
525,few_shot,505,229,734,52
526,few_shot,545,405,950,52
527,few_shot,544,462,1006,52
528,few_shot,527,269,796,52
529,few_shot,565,285,850,52
530,few_shot,541,436,977,52
531,few_shot,593,333,926,53
532,few_shot,594,374,968,53
533,few_shot,523,368,891,53
534,few_shot,514,319,833,53
535,few_shot,507,354,861,53
536,few_shot,489,426,915,53
537,few_shot,530,317,847,53
538,few_shot,514,361,875,53
539,few_shot,516,521,1037,53
540,few_shot,597,414,1011,53
541,few_shot,618,225,843,54
542,few_shot,495,265,760,54
543,few_shot,526,352,878,54
544,few_shot,505,462,967,54
545,few_shot,620,239,859,54
546,few_shot,544,333,877,54
547,few_shot,534,360,894,54
548,few_shot,628,334,962,54
549,few_shot,546,259,805,54
550,few_shot,644,465,1109,54
551,few_shot,501,576,1077,55
552,few_shot,555,347,902,55
553,few_shot,512,435,947,55
554,few_shot,518,353,871,55
555,few_shot,505,204,709,55
556,few_shot,555,496,1051,55
557,few_shot,490,280,770,55
558,few_shot,509,451,960,55
559,few_shot,599,490,1089,55
560,few_shot,509,378,887,55
561,few_shot,527,416,943,56
562,few_shot,505,297,802,56
563,few_shot,497,299,796,56
564,few_shot,540,412,952,56
565,few_shot,482,338,820,56
566,few_shot,515,242,757,56
567,few_shot,516,333,849,56
568,few_shot,496,254,750,56
569,few_shot,499,303,802,56
570,few_shot,546,427,973,56
571,few_shot,666,506,1172,57
572,few_shot,507,402,909,57
573,few_shot,513,274,787,57
574,few_shot,520,506,1026,57
575,few_shot,541,393,934,57
576,few_shot,591,385,976,57
577,few_shot,546,306,852,57
578,few_shot,516,425,941,57
579,few_shot,518,287,805,57
580,few_shot,592,355,947,57
581,few_shot,496,239,735,58
582,few_shot,498,184,682,58
583,few_shot,536,276,812,58
584,few_shot,529,296,825,58
585,few_shot,514,729,1243,58
586,few_shot,504,496,1000,58
587,few_shot,493,298,791,58
588,few_shot,496,357,853,58
589,few_shot,549,860,1409,58
590,few_shot,526,371,897,58
591,few_shot,534,324,858,59
592,few_shot,607,240,847,59
593,few_shot,501,358,859,59
594,few_shot,544,484,1028,59
595,few_shot,562,339,901,59
596,few_shot,496,332,828,59
597,few_shot,671,632,1303,59
598,few_shot,575,274,849,59
599,few_shot,515,278,793,59
600,few_shot,507,231,738,59
601,few_shot,647,427,1074,60
602,few_shot,525,267,792,60
603,few_shot,606,306,912,60
604,few_shot,491,266,757,60
605,few_shot,529,273,802,60
606,few_shot,501,250,751,60
607,few_shot,547,303,850,60
608,few_shot,598,267,865,60
609,few_shot,504,259,763,60
610,few_shot,506,492,998,60
611,few_shot,510,395,905,61
612,few_shot,489,323,812,61
613,few_shot,505,370,875,61
614,few_shot,505,470,975,61
615,few_shot,504,302,806,61
616,few_shot,522,407,929,61
617,few_shot,574,330,904,61
618,few_shot,513,322,835,61
619,few_shot,531,344,875,61
620,few_shot,607,291,898,61
621,few_shot,517,1024,1541,62
622,few_shot,660,415,1075,62
623,few_shot,514,462,976,62
624,few_shot,485,319,804,62
625,few_shot,534,323,857,62
626,few_shot,499,207,706,62
627,few_shot,581,407,988,62
628,few_shot,678,309,987,62
629,few_shot,518,424,942,62
630,few_shot,575,534,1109,62
631,few_shot,523,226,749,63
632,few_shot,530,379,909,63
633,few_shot,544,373,917,63
634,few_shot,538,309,847,63
635,few_shot,531,394,925,63
636,few_shot,509,230,739,63
637,few_shot,517,279,796,63
638,few_shot,562,342,904,63
639,few_shot,524,250,774,63
640,few_shot,508,314,822,63
641,few_shot,499,264,763,64
642,few_shot,514,542,1056,64
643,few_shot,537,317,854,64
644,few_shot,513,485,998,64
645,few_shot,544,417,961,64
646,few_shot,521,400,921,64
647,few_shot,503,235,738,64
648,few_shot,536,382,918,64
649,few_shot,539,438,977,64
650,few_shot,548,547,1095,64
651,few_shot,511,326,837,65
652,few_shot,520,376,896,65
653,few_shot,515,393,908,65
654,few_shot,496,388,884,65
655,few_shot,529,271,800,65
656,few_shot,541,562,1103,65
657,few_shot,575,308,883,65
658,few_shot,547,268,815,65
659,few_shot,556,322,878,65
660,few_shot,542,249,791,65
661,few_shot,675,528,1203,66
662,few_shot,507,417,924,66
663,few_shot,559,322,881,66
664,few_shot,558,277,835,66
665,few_shot,543,388,931,66
666,few_shot,516,304,820,66
667,few_shot,507,232,739,66
668,few_shot,507,268,775,66
669,few_shot,661,332,993,66
670,few_shot,502,368,870,66
671,few_shot,613,326,939,67
672,few_shot,557,444,1001,67
673,few_shot,505,290,795,67
674,few_shot,511,307,818,67
675,few_shot,527,421,948,67
676,few_shot,511,258,769,67
677,few_shot,509,696,1205,67
678,few_shot,495,250,745,67
679,few_shot,492,309,801,67
680,few_shot,502,249,751,67
681,few_shot,551,341,892,68
682,few_shot,513,339,852,68
683,few_shot,553,254,807,68
684,few_shot,590,370,960,68
685,few_shot,606,309,915,68
686,few_shot,523,235,758,68
687,few_shot,539,366,905,68
688,few_shot,505,341,846,68
689,few_shot,619,362,981,68
690,few_shot,525,346,871,68
691,few_shot,551,549,1100,69
692,few_shot,539,269,808,69
693,few_shot,501,281,782,69
694,few_shot,506,450,956,69
695,few_shot,517,286,803,69
696,few_shot,503,434,937,69
697,few_shot,515,315,830,69
698,few_shot,531,444,975,69
699,few_shot,562,308,870,69
700,few_shot,525,604,1129,69
701,few_shot,539,325,864,70
702,few_shot,664,486,1150,70
703,few_shot,504,310,814,70
704,few_shot,512,272,784,70
705,few_shot,506,353,859,70
706,few_shot,558,456,1014,70
707,few_shot,605,333,938,70
708,few_shot,488,296,784,70
709,few_shot,571,427,998,70
710,few_shot,508,247,755,70
711,few_shot,594,375,969,71
712,few_shot,518,422,940,71
713,few_shot,504,230,734,71
714,few_shot,609,262,871,71
715,few_shot,509,274,783,71
716,few_shot,494,257,751,71
717,few_shot,631,390,1021,71
718,few_shot,506,353,859,71
719,few_shot,520,324,844,71
720,few_shot,539,407,946,71
721,few_shot,697,539,1236,72
722,few_shot,517,710,1227,72
723,few_shot,516,363,879,72
724,few_shot,506,233,739,72
725,few_shot,503,307,810,72
726,few_shot,512,273,785,72
727,few_shot,502,356,858,72
728,few_shot,516,441,957,72
729,few_shot,513,359,872,72
730,few_shot,504,309,813,72
731,few_shot,519,400,919,73
732,few_shot,497,212,709,73
733,few_shot,584,361,945,73
734,few_shot,561,336,897,73
735,few_shot,586,309,895,73
736,few_shot,503,267,770,73
737,few_shot,534,401,935,73
738,few_shot,517,238,755,73
739,few_shot,512,294,806,73
740,few_shot,524,332,856,73
741,few_shot,525,290,815,74
742,few_shot,505,289,794,74
743,few_shot,504,474,978,74
744,few_shot,504,242,746,74
745,few_shot,540,355,895,74
746,few_shot,526,284,810,74
747,few_shot,732,444,1176,74
748,few_shot,514,279,793,74
749,few_shot,513,343,856,74
750,few_shot,500,465,965,74
751,few_shot,606,311,917,75
752,few_shot,563,395,958,75
753,few_shot,509,441,950,75
754,few_shot,537,489,1026,75
755,few_shot,594,476,1070,75
756,few_shot,531,439,970,75
757,few_shot,556,340,896,75
758,few_shot,541,532,1073,75
759,few_shot,532,465,997,75
760,few_shot,515,247,762,75
761,few_shot,526,341,867,76
762,few_shot,529,389,918,76
763,few_shot,556,401,957,76
764,few_shot,530,335,865,76
765,few_shot,517,267,784,76
766,few_shot,547,1024,1571,76
767,few_shot,544,353,897,76
768,few_shot,548,267,815,76
769,few_shot,506,509,1015,76
770,few_shot,545,225,770,76
771,few_shot,620,371,991,77
772,few_shot,525,217,742,77
773,few_shot,528,304,832,77
774,few_shot,549,292,841,77
775,few_shot,502,249,751,77
776,few_shot,651,455,1106,77
777,few_shot,543,353,896,77
778,few_shot,519,330,849,77
779,few_shot,540,557,1097,77
780,few_shot,537,432,969,77
781,few_shot,594,247,841,78
782,few_shot,539,334,873,78
783,few_shot,711,529,1240,78
784,few_shot,544,319,863,78
785,few_shot,528,261,789,78
786,few_shot,503,258,761,78
787,few_shot,528,220,748,78
788,few_shot,504,376,880,78
789,few_shot,497,329,826,78
790,few_shot,502,277,779,78
791,few_shot,524,379,903,79
792,few_shot,489,358,847,79
793,few_shot,574,329,903,79
794,few_shot,534,382,916,79
795,few_shot,515,559,1074,79
796,few_shot,503,242,745,79
797,few_shot,541,321,862,79
798,few_shot,502,399,901,79
799,few_shot,506,378,884,79
800,few_shot,501,257,758,79
801,few_shot,527,288,815,80
802,few_shot,519,350,869,80
803,few_shot,536,353,889,80
804,few_shot,523,303,826,80
805,few_shot,493,363,856,80
806,few_shot,576,351,927,80
807,few_shot,508,301,809,80
808,few_shot,516,277,793,80
809,few_shot,517,259,776,80
810,few_shot,519,275,794,80
811,few_shot,504,336,840,81
812,few_shot,497,229,726,81
813,few_shot,502,248,750,81
814,few_shot,495,311,806,81
815,few_shot,612,579,1191,81
816,few_shot,513,371,884,81
817,few_shot,523,431,954,81
818,few_shot,530,309,839,81
819,few_shot,600,247,847,81
820,few_shot,510,252,762,81
821,few_shot,514,389,903,82
822,few_shot,619,334,953,82
823,few_shot,568,324,892,82
824,few_shot,507,421,928,82
825,few_shot,503,356,859,82
826,few_shot,631,288,919,82
827,few_shot,500,333,833,82
828,few_shot,580,401,981,82
829,few_shot,549,279,828,82
830,few_shot,510,445,955,82
831,few_shot,540,436,976,83
832,few_shot,514,250,764,83
833,few_shot,507,409,916,83
834,few_shot,736,354,1090,83
835,few_shot,500,275,775,83
836,few_shot,642,507,1149,83
837,few_shot,528,308,836,83
838,few_shot,669,409,1078,83
839,few_shot,559,307,866,83
840,few_shot,509,221,730,83
841,few_shot,546,551,1097,84
842,few_shot,567,360,927,84
843,few_shot,592,410,1002,84
844,few_shot,593,365,958,84
845,few_shot,568,274,842,84
846,few_shot,615,499,1114,84
847,few_shot,480,617,1097,84
848,few_shot,512,473,985,84
849,few_shot,566,294,860,84
850,few_shot,566,563,1129,84
851,few_shot,521,390,911,85
852,few_shot,519,423,942,85
853,few_shot,641,320,961,85
854,few_shot,501,503,1004,85
855,few_shot,548,270,818,85
856,few_shot,651,435,1086,85
857,few_shot,499,279,778,85
858,few_shot,492,267,759,85
859,few_shot,546,333,879,85
860,few_shot,532,315,847,85
861,few_shot,516,365,881,86
862,few_shot,536,502,1038,86
863,few_shot,645,497,1142,86
864,few_shot,512,389,901,86
865,few_shot,507,427,934,86
866,few_shot,550,385,935,86
867,few_shot,536,440,976,86
868,few_shot,549,452,1001,86
869,few_shot,527,486,1013,86
870,few_shot,519,246,765,86
871,few_shot,565,277,842,87
872,few_shot,497,342,839,87
873,few_shot,518,283,801,87
874,few_shot,549,212,761,87
875,few_shot,513,254,767,87
876,few_shot,543,369,912,87
877,few_shot,498,343,841,87
878,few_shot,506,497,1003,87
879,few_shot,523,286,809,87
880,few_shot,553,302,855,87
881,few_shot,544,265,809,88
882,few_shot,505,387,892,88
883,few_shot,523,434,957,88
884,few_shot,569,513,1082,88
885,few_shot,609,283,892,88
886,few_shot,504,314,818,88
887,few_shot,507,224,731,88
888,few_shot,539,446,985,88
889,few_shot,504,554,1058,88
890,few_shot,524,349,873,88
891,few_shot,543,220,763,89
892,few_shot,492,406,898,89
893,few_shot,485,235,720,89
894,few_shot,509,356,865,89
895,few_shot,630,386,1016,89
896,few_shot,509,409,918,89
897,few_shot,521,322,843,89
898,few_shot,518,436,954,89
899,few_shot,551,436,987,89
900,few_shot,514,309,823,89
901,few_shot,577,264,841,90
902,few_shot,509,401,910,90
903,few_shot,564,300,864,90
904,few_shot,498,222,720,90
905,few_shot,554,320,874,90
906,few_shot,512,330,842,90
907,few_shot,538,269,807,90
908,few_shot,515,381,896,90
909,few_shot,517,445,962,90
910,few_shot,532,374,906,90
911,few_shot,545,440,985,91
912,few_shot,672,360,1032,91
913,few_shot,517,193,710,91
914,few_shot,545,215,760,91
915,few_shot,516,496,1012,91
916,few_shot,590,422,1012,91
917,few_shot,538,403,941,91
918,few_shot,623,281,904,91
919,few_shot,499,297,796,91
