task_id,method,input_tokens,output_tokens,total_tokens,batch_index
118,few_shot,546,315,861,11
119,few_shot,553,283,836,11
120,few_shot,556,384,940,11
121,few_shot,617,297,914,12
122,few_shot,683,208,891,12
123,few_shot,712,253,965,12
124,few_shot,554,424,978,12
125,few_shot,625,348,973,12
126,few_shot,568,363,931,12
127,few_shot,593,323,916,12
128,few_shot,571,226,797,12
129,few_shot,712,337,1049,12
130,few_shot,586,292,878,12
131,few_shot,643,1024,1667,13
132,few_shot,542,228,770,13
133,few_shot,567,297,864,13
134,few_shot,603,346,949,13
135,few_shot,536,272,808,13
136,few_shot,703,338,1041,13
137,few_shot,584,264,848,13
138,few_shot,577,340,917,13
139,few_shot,546,222,768,13
140,few_shot,582,401,983,13
141,few_shot,637,245,882,14
142,few_shot,563,424,987,14
143,few_shot,550,392,942,14
144,few_shot,577,359,936,14
145,few_shot,609,317,926,14
146,few_shot,555,214,769,14
147,few_shot,649,342,991,14
148,few_shot,667,417,1084,14
149,few_shot,678,503,1181,14
150,few_shot,581,330,911,14
151,few_shot,573,287,860,15
152,few_shot,708,385,1093,15
153,few_shot,567,320,887,15
154,few_shot,542,277,819,15
155,few_shot,609,263,872,15
156,few_shot,557,289,846,15
157,few_shot,551,272,823,15
158,few_shot,604,305,909,15
159,few_shot,756,621,1377,15
160,few_shot,610,500,1110,15
161,few_shot,546,427,973,16
162,few_shot,551,316,867,16
163,few_shot,558,265,823,16
164,few_shot,624,281,905,16
165,few_shot,601,308,909,16
166,few_shot,596,419,1015,16
167,few_shot,595,304,899,16
168,few_shot,547,242,789,16
169,few_shot,596,276,872,16
170,few_shot,622,362,984,16
171,few_shot,543,181,724,17
172,few_shot,588,367,955,17
173,few_shot,549,333,882,17
174,few_shot,556,289,845,17
175,few_shot,624,450,1074,17
176,few_shot,545,270,815,17
177,few_shot,549,271,820,17
178,few_shot,569,249,818,17
179,few_shot,700,308,1008,17
180,few_shot,596,400,996,17
181,few_shot,698,285,983,18
182,few_shot,638,697,1335,18
183,few_shot,594,476,1070,18
184,few_shot,547,321,868,18
185,few_shot,571,451,1022,18
186,few_shot,568,317,885,18
187,few_shot,644,387,1031,18
188,few_shot,592,241,833,18
189,few_shot,680,487,1167,18
190,few_shot,567,387,954,18
191,few_shot,575,241,816,19
192,few_shot,587,240,827,19
193,few_shot,542,270,812,19
194,few_shot,627,396,1023,19
195,few_shot,618,562,1180,19
196,few_shot,553,364,917,19
197,few_shot,574,403,977,19
198,few_shot,582,238,820,19
199,few_shot,591,512,1103,19
200,few_shot,564,273,837,19
201,few_shot,533,201,734,20
202,few_shot,575,225,800,20
203,few_shot,578,264,842,20
204,few_shot,562,232,794,20
205,few_shot,555,244,799,20
206,few_shot,564,305,869,20
207,few_shot,706,522,1228,20
208,few_shot,577,300,877,20
209,few_shot,555,281,836,20
210,few_shot,580,337,917,20
211,few_shot,554,281,835,21
212,few_shot,572,1024,1596,21
213,few_shot,574,329,903,21
214,few_shot,544,272,816,21
215,few_shot,592,404,996,21
216,few_shot,583,488,1071,21
217,few_shot,575,338,913,21
218,few_shot,568,364,932,21
219,few_shot,611,392,1003,21
220,few_shot,550,205,755,21
221,few_shot,551,252,803,22
222,few_shot,567,372,939,22
223,few_shot,727,439,1166,22
224,few_shot,559,300,859,22
225,few_shot,617,399,1016,22
226,few_shot,568,241,809,22
227,few_shot,588,454,1042,22
228,few_shot,615,464,1079,22
229,few_shot,598,459,1057,22
230,few_shot,539,223,762,22
231,few_shot,770,338,1108,23
232,few_shot,548,314,862,23
233,few_shot,564,251,815,23
234,few_shot,536,219,755,23
235,few_shot,601,396,997,23
236,few_shot,636,322,958,23
237,few_shot,566,368,934,23
238,few_shot,562,233,795,23
239,few_shot,711,394,1105,23
240,few_shot,546,306,852,23
241,few_shot,564,415,979,24
242,few_shot,547,274,821,24
243,few_shot,605,439,1044,24
244,few_shot,563,354,917,24
245,few_shot,769,567,1336,24
246,few_shot,613,223,836,24
247,few_shot,734,283,1017,24
248,few_shot,559,213,772,24
249,few_shot,558,420,978,24
250,few_shot,560,233,793,24
251,few_shot,544,290,834,25
252,few_shot,541,318,859,25
253,few_shot,560,298,858,25
254,few_shot,541,284,825,25
255,few_shot,552,369,921,25
256,few_shot,602,266,868,25
257,few_shot,544,212,756,25
258,few_shot,558,324,882,25
259,few_shot,593,375,968,25
260,few_shot,571,282,853,25
261,few_shot,568,283,851,26
262,few_shot,543,364,907,26
263,few_shot,543,318,861,26
264,few_shot,587,207,794,26
265,few_shot,539,256,795,26
266,few_shot,550,199,749,26
267,few_shot,538,265,803,26
268,few_shot,545,198,743,26
269,few_shot,538,211,749,26
270,few_shot,597,454,1051,26
271,few_shot,582,332,914,27
272,few_shot,546,245,791,27
273,few_shot,568,340,908,27
274,few_shot,561,265,826,27
275,few_shot,632,600,1232,27
276,few_shot,548,403,951,27
277,few_shot,548,357,905,27
278,few_shot,562,279,841,27
279,few_shot,544,422,966,27
280,few_shot,585,311,896,27
281,few_shot,548,343,891,28
282,few_shot,556,239,795,28
283,few_shot,597,341,938,28
284,few_shot,544,215,759,28
285,few_shot,581,208,789,28
286,few_shot,678,623,1301,28
287,few_shot,543,169,712,28
288,few_shot,589,426,1015,28
289,few_shot,638,862,1500,28
290,few_shot,570,272,842,28
291,few_shot,647,416,1063,29
292,few_shot,531,206,737,29
293,few_shot,552,312,864,29
294,few_shot,551,236,787,29
295,few_shot,568,196,764,29
296,few_shot,592,338,930,29
297,few_shot,640,450,1090,29
298,few_shot,558,299,857,29
299,few_shot,578,476,1054,29
300,few_shot,591,216,807,29
301,few_shot,559,412,971,30
302,few_shot,605,251,856,30
303,few_shot,582,355,937,30
304,few_shot,624,467,1091,30
305,few_shot,567,262,829,30
306,few_shot,796,615,1411,30
307,few_shot,575,472,1047,30
308,few_shot,561,497,1058,30
309,few_shot,539,239,778,30
310,few_shot,551,297,848,30
311,few_shot,623,361,984,31
312,few_shot,553,285,838,31
313,few_shot,543,169,712,31
314,few_shot,636,537,1173,31
315,few_shot,732,454,1186,31
316,few_shot,633,357,990,31
317,few_shot,589,494,1083,31
318,few_shot,595,281,876,31
319,few_shot,550,274,824,31
320,few_shot,593,275,868,31
321,few_shot,597,305,902,32
322,few_shot,564,268,832,32
323,few_shot,836,586,1422,32
324,few_shot,594,274,868,32
325,few_shot,616,302,918,32
326,few_shot,599,251,850,32
327,few_shot,561,227,788,32
328,few_shot,548,532,1080,32
329,few_shot,559,330,889,32
330,few_shot,546,384,930,32
331,few_shot,585,402,987,33
332,few_shot,575,326,901,33
333,few_shot,541,355,896,33
334,few_shot,569,257,826,33
335,few_shot,552,273,825,33
336,few_shot,549,290,839,33
337,few_shot,574,272,846,33
338,few_shot,653,362,1015,33
339,few_shot,548,338,886,33
340,few_shot,561,517,1078,33
341,few_shot,543,284,827,34
342,few_shot,806,316,1122,34
343,few_shot,577,245,822,34
344,few_shot,560,330,890,34
345,few_shot,562,369,931,34
346,few_shot,593,335,928,34
347,few_shot,581,286,867,34
348,few_shot,646,185,831,34
349,few_shot,573,265,838,34
350,few_shot,618,415,1033,34
351,few_shot,647,451,1098,35
352,few_shot,576,337,913,35
353,few_shot,545,393,938,35
354,few_shot,547,276,823,35
355,few_shot,630,267,897,35
356,few_shot,538,251,789,35
357,few_shot,549,312,861,35
358,few_shot,559,260,819,35
359,few_shot,564,479,1043,35
360,few_shot,545,291,836,35
361,few_shot,543,222,765,36
362,few_shot,596,285,881,36
363,few_shot,558,519,1077,36
364,few_shot,707,295,1002,36
365,few_shot,555,317,872,36
366,few_shot,557,459,1016,36
367,few_shot,715,392,1107,36
368,few_shot,548,247,795,36
369,few_shot,558,263,821,36
370,few_shot,552,262,814,36
371,few_shot,615,526,1141,37
372,few_shot,576,271,847,37
373,few_shot,543,243,786,37
374,few_shot,659,325,984,37
375,few_shot,556,303,859,37
376,few_shot,577,286,863,37
377,few_shot,583,378,961,37
378,few_shot,550,187,737,37
379,few_shot,556,331,887,37
380,few_shot,587,202,789,37
381,few_shot,569,285,854,38
382,few_shot,685,379,1064,38
383,few_shot,609,402,1011,38
384,few_shot,616,297,913,38
385,few_shot,590,226,816,38
386,few_shot,664,379,1043,38
387,few_shot,656,851,1507,38
388,few_shot,591,356,947,38
389,few_shot,585,296,881,38
390,few_shot,544,475,1019,38
391,few_shot,572,367,939,39
392,few_shot,655,222,877,39
393,few_shot,582,279,861,39
394,few_shot,576,288,864,39
395,few_shot,632,353,985,39
396,few_shot,579,330,909,39
397,few_shot,605,389,994,39
398,few_shot,558,409,967,39
399,few_shot,574,422,996,39
400,few_shot,552,310,862,39
401,few_shot,596,238,834,40
402,few_shot,619,441,1060,40
403,few_shot,685,1024,1709,40
404,few_shot,539,196,735,40
405,few_shot,554,301,855,40
406,few_shot,618,416,1034,40
407,few_shot,646,567,1213,40
408,few_shot,703,570,1273,40
409,few_shot,556,255,811,40
410,few_shot,548,266,814,40
411,few_shot,557,920,1477,41
412,few_shot,550,235,785,41
413,few_shot,551,308,859,41
414,few_shot,612,350,962,41
415,few_shot,640,320,960,41
416,few_shot,621,573,1194,41
417,few_shot,602,319,921,41
418,few_shot,542,310,852,41
419,few_shot,570,336,906,41
420,few_shot,569,208,777,41
421,few_shot,584,364,948,42
422,few_shot,582,288,870,42
423,few_shot,793,449,1242,42
424,few_shot,554,240,794,42
425,few_shot,580,295,875,42
426,few_shot,556,303,859,42
427,few_shot,572,371,943,42
428,few_shot,646,445,1091,42
429,few_shot,571,364,935,42
430,few_shot,564,287,851,42
431,few_shot,561,268,829,43
432,few_shot,553,272,825,43
433,few_shot,577,343,920,43
434,few_shot,572,228,800,43
435,few_shot,534,308,842,43
436,few_shot,543,232,775,43
437,few_shot,575,206,781,43
438,few_shot,622,353,975,43
439,few_shot,545,319,864,43
440,few_shot,567,417,984,43
441,few_shot,542,218,760,44
442,few_shot,584,311,895,44
443,few_shot,559,289,848,44
444,few_shot,572,417,989,44
445,few_shot,590,503,1093,44
446,few_shot,573,367,940,44
447,few_shot,556,242,798,44
448,few_shot,654,232,886,44
449,few_shot,600,381,981,44
450,few_shot,545,268,813,44
451,few_shot,547,254,801,45
452,few_shot,564,240,804,45
453,few_shot,717,247,964,45
454,few_shot,579,355,934,45
455,few_shot,594,320,914,45
456,few_shot,548,258,806,45
457,few_shot,542,219,761,45
458,few_shot,533,260,793,45
459,few_shot,567,299,866,45
460,few_shot,532,188,720,45
461,few_shot,571,270,841,46
462,few_shot,580,253,833,46
463,few_shot,805,362,1167,46
464,few_shot,543,257,800,46
465,few_shot,553,224,777,46
466,few_shot,716,390,1106,46
467,few_shot,619,566,1185,46
468,few_shot,656,366,1022,46
469,few_shot,724,420,1144,46
470,few_shot,561,246,807,46
471,few_shot,572,269,841,47
472,few_shot,549,364,913,47
473,few_shot,576,477,1053,47
474,few_shot,544,231,775,47
475,few_shot,552,224,776,47
476,few_shot,539,220,759,47
477,few_shot,528,194,722,47
478,few_shot,562,224,786,47
479,few_shot,553,318,871,47
480,few_shot,637,311,948,47
481,few_shot,629,307,936,48
482,few_shot,574,259,833,48
483,few_shot,593,253,846,48
484,few_shot,565,430,995,48
485,few_shot,716,426,1142,48
486,few_shot,643,364,1007,48
487,few_shot,643,371,1014,48
488,few_shot,561,216,777,48
489,few_shot,618,460,1078,48
490,few_shot,578,311,889,48
491,few_shot,554,248,802,49
492,few_shot,640,357,997,49
493,few_shot,993,330,1323,49
494,few_shot,561,481,1042,49
495,few_shot,567,344,911,49
496,few_shot,565,337,902,49
497,few_shot,566,283,849,49
498,few_shot,592,394,986,49
499,few_shot,531,186,717,49
500,few_shot,555,225,780,49
501,few_shot,675,342,1017,50
502,few_shot,529,229,758,50
503,few_shot,568,366,934,50
504,few_shot,562,291,853,50
505,few_shot,580,303,883,50
506,few_shot,712,385,1097,50
507,few_shot,556,462,1018,50
508,few_shot,587,302,889,50
509,few_shot,599,246,845,50
510,few_shot,696,389,1085,50
511,few_shot,591,305,896,51
512,few_shot,639,359,998,51
513,few_shot,552,243,795,51
514,few_shot,542,352,894,51
515,few_shot,720,453,1173,51
516,few_shot,674,457,1131,51
517,few_shot,559,1024,1583,51
518,few_shot,549,184,733,51
519,few_shot,565,276,841,51
520,few_shot,729,425,1154,51
521,few_shot,561,253,814,52
522,few_shot,781,329,1110,52
523,few_shot,690,341,1031,52
524,few_shot,711,419,1130,52
525,few_shot,548,412,960,52
526,few_shot,594,506,1100,52
527,few_shot,591,371,962,52
528,few_shot,570,300,870,52
529,few_shot,619,396,1015,52
530,few_shot,584,391,975,52
531,few_shot,645,489,1134,53
532,few_shot,643,295,938,53
533,few_shot,569,567,1136,53
534,few_shot,557,229,786,53
535,few_shot,550,202,752,53
536,few_shot,532,278,810,53
537,few_shot,576,322,898,53
538,few_shot,557,254,811,53
539,few_shot,560,296,856,53
540,few_shot,640,563,1203,53
541,few_shot,683,228,911,54
542,few_shot,541,275,816,54
543,few_shot,572,316,888,54
544,few_shot,553,322,875,54
545,few_shot,663,305,968,54
546,few_shot,587,258,845,54
547,few_shot,580,268,848,54
548,few_shot,703,361,1064,54
549,few_shot,589,1024,1613,54
550,few_shot,690,510,1200,54
551,few_shot,544,233,777,55
552,few_shot,605,288,893,55
553,few_shot,557,296,853,55
554,few_shot,564,293,857,55
555,few_shot,548,195,743,55
556,few_shot,602,423,1025,55
557,few_shot,533,211,744,55
558,few_shot,552,369,921,55
559,few_shot,642,453,1095,55
560,few_shot,556,354,910,55
561,few_shot,571,326,897,56
562,few_shot,549,298,847,56
563,few_shot,540,323,863,56
564,few_shot,588,372,960,56
565,few_shot,525,276,801,56
566,few_shot,562,303,865,56
567,few_shot,559,320,879,56
568,few_shot,539,140,679,56
569,few_shot,543,332,875,56
570,few_shot,589,416,1005,56
571,few_shot,720,631,1351,57
572,few_shot,551,326,877,57
573,few_shot,556,279,835,57
574,few_shot,570,368,938,57
575,few_shot,584,454,1038,57
576,few_shot,636,425,1061,57
577,few_shot,592,297,889,57
578,few_shot,559,347,906,57
579,few_shot,568,375,943,57
580,few_shot,643,291,934,57
581,few_shot,539,210,749,58
582,few_shot,541,157,698,58
583,few_shot,584,282,866,58
584,few_shot,575,430,1005,58
585,few_shot,558,299,857,58
586,few_shot,547,324,871,58
587,few_shot,538,231,769,58
588,few_shot,539,228,767,58
589,few_shot,598,341,939,58
590,few_shot,573,445,1018,58
591,few_shot,577,246,823,59
592,few_shot,656,226,882,59
593,few_shot,544,418,962,59
594,few_shot,587,336,923,59
595,few_shot,606,486,1092,59
596,few_shot,539,203,742,59
597,few_shot,740,379,1119,59
598,few_shot,618,143,761,59
599,few_shot,562,248,810,59
600,few_shot,550,276,826,59
601,few_shot,712,484,1196,60
602,few_shot,572,332,904,60
603,few_shot,671,257,928,60
604,few_shot,535,230,765,60
605,few_shot,574,243,817,60
606,few_shot,544,363,907,60
607,few_shot,592,290,882,60
608,few_shot,641,266,907,60
609,few_shot,547,365,912,60
610,few_shot,550,335,885,60
611,few_shot,556,330,886,61
612,few_shot,533,258,791,61
613,few_shot,550,338,888,61
614,few_shot,548,224,772,61
615,few_shot,547,322,869,61
616,few_shot,572,343,915,61
617,few_shot,617,454,1071,61
618,few_shot,556,387,943,61
619,few_shot,575,369,944,61
620,few_shot,659,341,1000,61
621,few_shot,561,317,878,62
622,few_shot,706,532,1238,62
623,few_shot,557,299,856,62
624,few_shot,528,195,723,62
625,few_shot,577,285,862,62
626,few_shot,542,176,718,62
627,few_shot,625,652,1277,62
628,few_shot,725,362,1087,62
629,few_shot,564,269,833,62
630,few_shot,624,287,911,62
631,few_shot,571,322,893,63
632,few_shot,574,424,998,63
633,few_shot,587,355,942,63
634,few_shot,581,216,797,63
635,few_shot,577,322,899,63
636,few_shot,555,265,820,63
637,few_shot,568,233,801,63
638,few_shot,605,290,895,63
639,few_shot,567,278,845,63
640,few_shot,552,281,833,63
641,few_shot,543,1024,1567,64
642,few_shot,562,541,1103,64
643,few_shot,583,328,911,64
644,few_shot,557,418,975,64
645,few_shot,591,339,930,64
646,few_shot,567,424,991,64
647,few_shot,547,358,905,64
648,few_shot,584,198,782,64
649,few_shot,622,402,1024,64
650,few_shot,592,333,925,64
651,few_shot,558,428,986,65
652,few_shot,563,334,897,65
653,few_shot,564,291,855,65
654,few_shot,541,248,789,65
655,few_shot,572,256,828,65
656,few_shot,584,481,1065,65
657,few_shot,621,504,1125,65
658,few_shot,596,337,933,65
659,few_shot,603,264,867,65
660,few_shot,585,277,862,65
661,few_shot,723,557,1280,66
662,few_shot,550,480,1030,66
663,few_shot,609,333,942,66
664,few_shot,601,320,921,66
665,few_shot,586,336,922,66
666,few_shot,559,265,824,66
667,few_shot,554,467,1021,66
668,few_shot,550,1024,1574,66
669,few_shot,732,410,1142,66
670,few_shot,553,347,900,66
671,few_shot,657,1024,1681,67
672,few_shot,600,529,1129,67
673,few_shot,548,255,803,67
674,few_shot,559,260,819,67
675,few_shot,570,339,909,67
676,few_shot,555,349,904,67
677,few_shot,558,229,787,67
678,few_shot,542,293,835,67
679,few_shot,535,269,804,67
680,few_shot,550,392,942,67
681,few_shot,597,243,840,68
682,few_shot,556,261,817,68
683,few_shot,600,216,816,68
684,few_shot,633,392,1025,68
685,few_shot,652,312,964,68
686,few_shot,571,201,772,68
687,few_shot,591,446,1037,68
688,few_shot,549,414,963,68
689,few_shot,680,324,1004,68
690,few_shot,568,277,845,68
691,few_shot,596,568,1164,69
692,few_shot,585,372,957,69
693,few_shot,547,263,810,69
694,few_shot,550,403,953,69
695,few_shot,567,291,858,69
696,few_shot,546,244,790,69
697,few_shot,558,248,806,69
698,few_shot,574,688,1262,69
699,few_shot,606,326,932,69
700,few_shot,572,469,1041,69
701,few_shot,583,322,905,70
702,few_shot,740,413,1153,70
703,few_shot,547,239,786,70
704,few_shot,559,282,841,70
705,few_shot,549,425,974,70
706,few_shot,610,603,1213,70
707,few_shot,651,291,942,70
708,few_shot,532,223,755,70
709,few_shot,615,397,1012,70
710,few_shot,557,250,807,70
711,few_shot,640,369,1009,71
712,few_shot,566,499,1065,71
713,few_shot,549,200,749,71
714,few_shot,653,259,912,71
715,few_shot,553,326,879,71
716,few_shot,542,211,753,71
717,few_shot,679,326,1005,71
718,few_shot,549,248,797,71
719,few_shot,566,262,828,71
720,few_shot,589,410,999,71
721,few_shot,753,309,1062,72
722,few_shot,561,562,1123,72
723,few_shot,559,283,842,72
724,few_shot,549,397,946,72
725,few_shot,546,318,864,72
726,few_shot,561,295,856,72
727,few_shot,545,358,903,72
728,few_shot,561,269,830,72
729,few_shot,556,342,898,72
730,few_shot,550,478,1028,72
731,few_shot,571,295,866,73
732,few_shot,540,285,825,73
733,few_shot,633,318,951,73
734,few_shot,607,597,1204,73
735,few_shot,629,231,860,73
736,few_shot,549,540,1089,73
737,few_shot,583,339,922,73
738,few_shot,560,244,804,73
739,few_shot,555,221,776,73
740,few_shot,570,230,800,73
741,few_shot,571,272,843,74
742,few_shot,554,213,767,74
743,few_shot,550,365,915,74
744,few_shot,549,202,751,74
745,few_shot,590,371,961,74
746,few_shot,569,240,809,74
747,few_shot,819,374,1193,74
748,few_shot,560,502,1062,74
749,few_shot,556,319,875,74
750,few_shot,545,352,897,74
751,few_shot,651,381,1032,75
752,few_shot,614,398,1012,75
753,few_shot,552,421,973,75
754,few_shot,580,429,1009,75
755,few_shot,643,404,1047,75
756,few_shot,577,241,818,75
757,few_shot,604,485,1089,75
758,few_shot,584,404,988,75
759,few_shot,578,553,1131,75
760,few_shot,559,254,813,75
761,few_shot,569,243,812,76
762,few_shot,572,258,830,76
763,few_shot,599,643,1242,76
764,few_shot,573,269,842,76
765,few_shot,562,206,768,76
766,few_shot,590,266,856,76
767,few_shot,591,521,1112,76
768,few_shot,597,240,837,76
769,few_shot,549,428,977,76
770,few_shot,588,1024,1612,76
771,few_shot,665,477,1142,77
772,few_shot,568,254,822,77
773,few_shot,571,329,900,77
774,few_shot,599,338,937,77
775,few_shot,547,291,838,77
776,few_shot,702,627,1329,77
777,few_shot,587,425,1012,77
778,few_shot,565,433,998,77
779,few_shot,583,365,948,77
780,few_shot,584,256,840,77
781,few_shot,643,359,1002,78
782,few_shot,585,258,843,78
783,few_shot,759,685,1444,78
784,few_shot,587,347,934,78
785,few_shot,573,423,996,78
786,few_shot,549,670,1219,78
787,few_shot,574,255,829,78
788,few_shot,547,275,822,78
789,few_shot,548,232,780,78
790,few_shot,547,353,900,78
791,few_shot,570,258,828,79
792,few_shot,532,296,828,79
793,few_shot,617,370,987,79
794,few_shot,581,314,895,79
795,few_shot,558,321,879,79
796,few_shot,546,292,838,79
797,few_shot,587,413,1000,79
798,few_shot,545,211,756,79
799,few_shot,552,456,1008,79
800,few_shot,547,312,859,79
801,few_shot,571,279,850,80
802,few_shot,563,347,910,80
803,few_shot,585,244,829,80
804,few_shot,566,347,913,80
805,few_shot,536,330,866,80
806,few_shot,622,543,1165,80
807,few_shot,551,223,774,80
808,few_shot,561,233,794,80
809,few_shot,567,323,890,80
810,few_shot,564,289,853,80
811,few_shot,550,233,783,81
812,few_shot,542,540,1082,81
813,few_shot,545,211,756,81
814,few_shot,541,203,744,81
815,few_shot,655,489,1144,81
816,few_shot,560,237,797,81
817,few_shot,566,312,878,81
818,few_shot,573,256,829,81
819,few_shot,646,375,1021,81
820,few_shot,553,178,731,81
821,few_shot,559,392,951,82
822,few_shot,663,413,1076,82
823,few_shot,617,324,941,82
824,few_shot,550,269,819,82
825,few_shot,546,315,861,82
826,few_shot,680,383,1063,82
827,few_shot,543,498,1041,82
828,few_shot,631,497,1128,82
829,few_shot,605,327,932,82
830,few_shot,556,384,940,82
831,few_shot,588,402,990,83
832,few_shot,562,289,851,83
833,few_shot,550,300,850,83
834,few_shot,788,230,1018,83
835,few_shot,544,287,831,83
836,few_shot,705,586,1291,83
837,few_shot,574,280,854,83
838,few_shot,712,346,1058,83
839,few_shot,619,377,996,83
840,few_shot,555,215,770,83
841,few_shot,597,378,975,84
842,few_shot,610,389,999,84
843,few_shot,644,364,1008,84
844,few_shot,636,255,891,84
845,few_shot,614,245,859,84
846,few_shot,666,565,1231,84
847,few_shot,524,242,766,84
848,few_shot,555,402,957,84
849,few_shot,618,391,1009,84
850,few_shot,613,495,1108,84
851,few_shot,570,284,854,85
852,few_shot,562,241,803,85
853,few_shot,684,308,992,85
854,few_shot,544,296,840,85
855,few_shot,594,235,829,85
856,few_shot,694,482,1176,85
857,few_shot,542,241,783,85
858,few_shot,535,183,718,85
859,few_shot,595,255,850,85
860,few_shot,580,360,940,85
861,few_shot,562,363,925,86
862,few_shot,581,358,939,86
863,few_shot,701,476,1177,86
864,few_shot,558,262,820,86
865,few_shot,550,288,838,86
866,few_shot,605,302,907,86
867,few_shot,579,332,911,86
868,few_shot,592,293,885,86
869,few_shot,572,476,1048,86
870,few_shot,567,242,809,86
871,few_shot,608,267,875,87
872,few_shot,540,440,980,87
873,few_shot,568,323,891,87
874,few_shot,596,283,879,87
875,few_shot,559,251,810,87
876,few_shot,586,341,927,87
877,few_shot,542,337,879,87
878,few_shot,549,441,990,87
879,few_shot,568,325,893,87
880,few_shot,599,582,1181,87
881,few_shot,587,278,865,88
882,few_shot,550,256,806,88
883,few_shot,566,387,953,88
884,few_shot,615,625,1240,88
885,few_shot,654,312,966,88
886,few_shot,549,253,802,88
887,few_shot,550,337,887,88
888,few_shot,590,511,1101,88
889,few_shot,547,401,948,88
890,few_shot,567,323,890,88
891,few_shot,586,315,901,89
892,few_shot,538,253,791,89
893,few_shot,532,233,765,89
894,few_shot,553,255,808,89
895,few_shot,673,317,990,89
896,few_shot,552,363,915,89
897,few_shot,565,275,840,89
898,few_shot,563,406,969,89
899,few_shot,594,251,845,89
900,few_shot,557,263,820,89
901,few_shot,623,330,953,90
902,few_shot,555,443,998,90
903,few_shot,608,246,854,90
904,few_shot,541,212,753,90
905,few_shot,597,264,861,90
906,few_shot,559,342,901,90
907,few_shot,582,425,1007,90
908,few_shot,563,325,888,90
909,few_shot,561,245,806,90
910,few_shot,575,375,950,90
911,few_shot,589,311,900,91
912,few_shot,746,287,1033,91
913,few_shot,561,295,856,91
914,few_shot,592,322,914,91
