task_id,method,input_tokens,output_tokens,total_tokens,batch_index
275,pot,520,471,991,27
276,pot,431,332,763,27
277,pot,437,292,729,27
278,pot,452,259,711,27
279,pot,438,287,725,27
280,pot,471,451,922,27
281,pot,437,253,690,28
282,pot,445,376,821,28
283,pot,480,398,878,28
284,pot,433,301,734,28
285,pot,475,337,812,28
286,pot,565,521,1086,28
287,pot,432,212,644,28
288,pot,466,504,970,28
289,pot,526,317,843,28
290,pot,459,324,783,28
291,pot,541,340,881,29
292,pot,416,274,690,29
293,pot,444,401,845,29
294,pot,440,354,794,29
295,pot,453,241,694,29
296,pot,483,455,938,29
297,pot,526,593,1119,29
298,pot,449,506,955,29
299,pot,461,315,776,29
300,pot,478,220,698,29
301,pot,448,411,859,30
302,pot,498,334,832,30
303,pot,466,386,852,30
304,pot,510,515,1025,30
305,pot,458,245,703,30
306,pot,661,543,1204,30
307,pot,458,643,1101,30
308,pot,450,365,815,30
309,pot,424,281,705,30
310,pot,444,310,754,30
311,pot,521,491,1012,31
312,pot,439,349,788,31
313,pot,432,362,794,31
314,pot,533,437,970,31
315,pot,626,364,990,31
316,pot,520,464,984,31
317,pot,478,361,839,31
318,pot,484,237,721,31
319,pot,443,331,774,31
320,pot,476,299,775,31
321,pot,481,275,756,32
322,pot,452,273,725,32
323,pot,693,451,1144,32
324,pot,487,370,857,32
325,pot,507,515,1022,32
326,pot,484,257,741,32
327,pot,450,308,758,32
328,pot,434,296,730,32
329,pot,448,247,695,32
330,pot,435,291,726,32
331,pot,475,573,1048,33
332,pot,464,643,1107,33
333,pot,426,281,707,33
334,pot,460,360,820,33
335,pot,441,313,754,33
336,pot,438,203,641,33
337,pot,463,317,780,33
338,pot,550,331,881,33
339,pot,436,311,747,33
340,pot,459,444,903,33
341,pot,435,440,875,34
342,pot,692,476,1168,34
343,pot,465,304,769,34
344,pot,450,473,923,34
345,pot,457,462,919,34
346,pot,458,390,848,34
347,pot,469,357,826,34
348,pot,522,290,812,34
349,pot,458,383,841,34
350,pot,506,303,809,34
351,pot,536,458,994,35
352,pot,460,243,703,35
353,pot,434,312,746,35
354,pot,438,374,812,35
355,pot,512,304,816,35
356,pot,427,428,855,35
357,pot,438,411,849,35
358,pot,450,396,846,35
359,pot,450,182,632,35
360,pot,434,319,753,35
361,pot,432,271,703,36
362,pot,481,298,779,36
363,pot,451,516,967,36
364,pot,586,1024,1610,36
365,pot,441,230,671,36
366,pot,450,275,725,36
367,pot,589,425,1014,36
368,pot,437,255,692,36
369,pot,442,295,737,36
370,pot,440,514,954,36
371,pot,504,495,999,37
372,pot,465,379,844,37
373,pot,431,358,789,37
374,pot,548,363,911,37
375,pot,445,340,785,37
376,pot,458,361,819,37
377,pot,472,245,717,37
378,pot,438,370,808,37
379,pot,446,241,687,37
380,pot,476,412,888,37
381,pot,464,649,1113,38
382,pot,578,372,950,38
383,pot,506,405,911,38
384,pot,503,427,930,38
385,pot,481,425,906,38
386,pot,537,395,932,38
387,pot,548,1024,1572,38
388,pot,488,283,771,38
389,pot,466,274,740,38
390,pot,433,375,808,38
391,pot,462,408,870,39
392,pot,524,695,1219,39
393,pot,475,252,727,39
394,pot,460,352,812,39
395,pot,528,384,912,39
396,pot,462,350,812,39
397,pot,491,365,856,39
398,pot,447,397,844,39
399,pot,463,412,875,39
400,pot,440,410,850,39
401,pot,483,377,860,40
402,pot,512,464,976,40
403,pot,558,437,995,40
404,pot,424,265,689,40
405,pot,440,361,801,40
406,pot,508,334,842,40
407,pot,529,404,933,40
408,pot,594,648,1242,40
409,pot,449,487,936,40
410,pot,437,369,806,40
411,pot,445,272,717,41
412,pot,439,445,884,41
413,pot,441,456,897,41
414,pot,492,469,961,41
415,pot,528,456,984,41
416,pot,505,322,827,41
417,pot,484,413,897,41
418,pot,430,397,827,41
419,pot,461,520,981,41
420,pot,455,302,757,41
421,pot,466,294,760,42
422,pot,473,421,894,42
423,pot,677,403,1080,42
424,pot,440,365,805,42
425,pot,477,343,820,42
426,pot,444,372,816,42
427,pot,459,341,800,42
428,pot,532,479,1011,42
429,pot,458,494,952,42
430,pot,454,323,777,42
431,pot,450,421,871,43
432,pot,448,235,683,43
433,pot,463,443,906,43
434,pot,462,385,847,43
435,pot,420,246,666,43
436,pot,432,212,644,43
437,pot,464,309,773,43
438,pot,510,294,804,43
439,pot,438,422,860,43
440,pot,462,229,691,43
441,pot,430,244,674,44
442,pot,473,319,792,44
443,pot,448,335,783,44
444,pot,461,400,861,44
445,pot,473,529,1002,44
446,pot,461,421,882,44
447,pot,442,293,735,44
448,pot,527,266,793,44
449,pot,486,342,828,44
450,pot,434,323,757,44
451,pot,440,251,691,45
452,pot,451,335,786,45
453,pot,607,317,924,45
454,pot,470,391,861,45
455,pot,491,396,887,45
456,pot,440,358,798,45
457,pot,430,354,784,45
458,pot,422,288,710,45
459,pot,451,248,699,45
460,pot,413,242,655,45
461,pot,460,292,752,46
462,pot,468,316,784,46
463,pot,677,407,1084,46
464,pot,432,427,859,46
465,pot,442,284,726,46
466,pot,590,475,1065,46
467,pot,514,405,919,46
468,pot,532,417,949,46
469,pot,606,515,1121,46
470,pot,449,310,759,46
471,pot,454,385,839,47
472,pot,442,348,790,47
473,pot,460,479,939,47
474,pot,433,336,769,47
475,pot,439,414,853,47
476,pot,428,297,725,47
477,pot,417,254,671,47
478,pot,456,318,774,47
479,pot,439,269,708,47
480,pot,529,355,884,47
481,pot,515,384,899,48
482,pot,450,303,753,48
483,pot,494,392,886,48
484,pot,455,461,916,48
485,pot,589,330,919,48
486,pot,517,423,940,48
487,pot,509,326,835,48
488,pot,452,307,759,48
489,pot,503,384,887,48
490,pot,462,458,920,48
491,pot,443,338,781,49
492,pot,516,371,887,49
493,pot,868,439,1307,49
494,pot,452,311,763,49
495,pot,461,304,765,49
496,pot,460,357,817,49
497,pot,454,358,812,49
498,pot,479,256,735,49
499,pot,420,177,597,49
500,pot,442,287,729,49
501,pot,568,351,919,50
502,pot,414,404,818,50
503,pot,467,318,785,50
504,pot,455,223,678,50
505,pot,469,523,992,50
506,pot,571,362,933,50
507,pot,445,266,711,50
508,pot,476,468,944,50
509,pot,485,288,773,50
510,pot,577,455,1032,50
511,pot,483,399,882,51
512,pot,518,441,959,51
513,pot,439,353,792,51
514,pot,429,399,828,51
515,pot,582,358,940,51
516,pot,555,458,1013,51
517,pot,448,286,734,51
518,pot,433,279,712,51
519,pot,451,223,674,51
520,pot,613,337,950,51
521,pot,450,340,790,52
522,pot,634,495,1129,52
523,pot,576,547,1123,52
524,pot,588,488,1076,52
525,pot,437,228,665,52
526,pot,485,410,895,52
527,pot,480,382,862,52
528,pot,459,294,753,52
529,pot,503,286,789,52
530,pot,473,394,867,52
531,pot,525,373,898,53
532,pot,528,393,921,53
533,pot,455,318,773,53
534,pot,446,292,738,53
535,pot,443,289,732,53
536,pot,423,362,785,53
537,pot,466,399,865,53
538,pot,454,307,761,53
539,pot,458,512,970,53
540,pot,529,452,981,53
541,pot,552,264,816,54
542,pot,427,253,680,54
543,pot,458,340,798,54
544,pot,437,298,735,54
545,pot,564,400,964,54
546,pot,484,352,836,54
547,pot,472,315,787,54
548,pot,566,432,998,54
549,pot,482,308,790,54
550,pot,576,361,937,54
551,pot,433,624,1057,55
552,pot,487,416,903,55
553,pot,448,478,926,55
554,pot,446,284,730,55
555,pot,433,223,656,55
556,pot,491,381,872,55
557,pot,422,269,691,55
558,pot,447,328,775,55
559,pot,539,467,1006,55
560,pot,441,444,885,55
561,pot,459,382,841,56
562,pot,441,312,753,56
563,pot,429,450,879,56
564,pot,472,424,896,56
565,pot,410,266,676,56
566,pot,447,273,720,56
567,pot,450,360,810,56
568,pot,428,199,627,56
569,pot,433,415,848,56
570,pot,478,358,836,56
571,pot,618,526,1144,57
572,pot,445,266,711,57
573,pot,445,314,759,57
574,pot,454,255,709,57
575,pot,473,351,824,57
576,pot,527,596,1123,57
577,pot,484,340,824,57
578,pot,450,482,932,57
579,pot,454,405,859,57
580,pot,524,421,945,57
581,pot,428,266,694,58
582,pot,430,360,790,58
583,pot,468,303,771,58
584,pot,463,284,747,58
585,pot,446,713,1159,58
586,pot,436,409,845,58
587,pot,425,260,685,58
588,pot,428,306,734,58
589,pot,481,339,820,58
590,pot,458,512,970,58
591,pot,466,411,877,59
592,pot,543,249,792,59
593,pot,435,381,816,59
594,pot,480,453,933,59
595,pot,496,225,721,59
596,pot,428,360,788,59
597,pot,605,510,1115,59
598,pot,509,262,771,59
599,pot,447,308,755,59
600,pot,439,284,723,59
601,pot,583,442,1025,60
602,pot,461,270,731,60
603,pot,540,255,795,60
604,pot,423,271,694,60
605,pot,461,388,849,60
606,pot,435,299,734,60
607,pot,481,399,880,60
608,pot,530,311,841,60
609,pot,436,325,761,60
610,pot,444,402,846,60
611,pot,446,467,913,61
612,pot,417,386,803,61
613,pot,437,411,848,61
614,pot,441,331,772,61
615,pot,436,500,936,61
616,pot,454,247,701,61
617,pot,508,388,896,61
618,pot,445,334,779,61
619,pot,463,317,780,61
620,pot,539,498,1037,61
621,pot,451,434,885,62
622,pot,592,372,964,62
623,pot,450,388,838,62
624,pot,417,231,648,62
625,pot,466,361,827,62
626,pot,431,177,608,62
627,pot,517,494,1011,62
628,pot,610,415,1025,62
629,pot,446,317,763,62
630,pot,507,341,848,62
631,pot,455,209,664,63
632,pot,462,338,800,63
633,pot,480,350,830,63
634,pot,474,310,784,63
635,pot,463,431,894,63
636,pot,441,307,748,63
637,pot,455,344,799,63
638,pot,496,400,896,63
639,pot,456,282,738,63
640,pot,442,336,778,63
641,pot,433,300,733,64
642,pot,450,504,954,64
643,pot,479,368,847,64
644,pot,455,433,888,64
645,pot,480,453,933,64
646,pot,459,370,829,64
647,pot,437,282,719,64
648,pot,468,378,846,64
649,pot,475,632,1107,64
650,pot,480,374,854,64
651,pot,443,353,796,65
652,pot,456,446,902,65
653,pot,447,351,798,65
654,pot,430,245,675,65
655,pot,465,354,819,65
656,pot,477,370,847,65
657,pot,507,330,837,65
658,pot,481,357,838,65
659,pot,484,326,810,65
660,pot,474,314,788,65
661,pot,623,525,1148,66
662,pot,439,395,834,66
663,pot,495,316,811,66
664,pot,490,247,737,66
665,pot,475,498,973,66
666,pot,448,301,749,66
667,pot,441,406,847,66
668,pot,435,194,629,66
669,pot,593,432,1025,66
670,pot,434,363,797,66
671,pot,559,401,960,67
672,pot,493,318,811,67
673,pot,433,1024,1457,67
674,pot,443,239,682,67
675,pot,461,354,815,67
676,pot,447,270,717,67
677,pot,441,546,987,67
678,pot,427,201,628,67
679,pot,424,305,729,67
680,pot,434,338,772,67
681,pot,485,312,797,68
682,pot,445,262,707,68
683,pot,485,815,1300,68
684,pot,522,420,942,68
685,pot,544,312,856,68
686,pot,455,322,777,68
687,pot,471,383,854,68
688,pot,437,292,729,68
689,pot,553,269,822,68
690,pot,467,320,787,68
691,pot,483,489,972,69
692,pot,475,337,812,69
693,pot,437,223,660,69
694,pot,438,554,992,69
695,pot,449,324,773,69
696,pot,435,384,819,69
697,pot,447,368,815,69
698,pot,467,493,960,69
699,pot,496,380,876,69
700,pot,465,446,911,69
701,pot,471,453,924,70
702,pot,594,435,1029,70
703,pot,440,331,771,70
704,pot,444,304,748,70
705,pot,440,419,859,70
706,pot,490,328,818,70
707,pot,541,431,972,70
708,pot,416,303,719,70
709,pot,503,489,992,70
710,pot,444,413,857,70
711,pot,526,248,774,71
712,pot,450,425,875,71
713,pot,436,264,700,71
714,pot,541,327,868,71
715,pot,445,384,829,71
716,pot,430,186,616,71
717,pot,563,318,881,71
718,pot,438,371,809,71
719,pot,452,292,744,71
720,pot,479,332,811,71
721,pot,631,468,1099,72
722,pot,449,567,1016,72
723,pot,452,351,803,72
724,pot,442,392,834,72
725,pot,437,292,729,72
726,pot,444,333,777,72
727,pot,434,257,691,72
728,pot,448,371,819,72
729,pot,445,325,770,72
730,pot,438,396,834,72
731,pot,453,399,852,73
732,pot,431,228,659,73
733,pot,520,501,1021,73
734,pot,503,401,904,73
735,pot,522,510,1032,73
736,pot,435,383,818,73
737,pot,466,413,879,73
738,pot,449,228,677,73
739,pot,444,249,693,73
740,pot,460,272,732,73
741,pot,461,259,720,74
742,pot,441,228,669,74
743,pot,436,253,689,74
744,pot,436,191,627,74
745,pot,476,540,1016,74
746,pot,458,364,822,74
747,pot,670,558,1228,74
748,pot,450,300,750,74
749,pot,449,343,792,74
750,pot,432,459,891,74
751,pot,542,421,963,75
752,pot,499,303,802,75
753,pot,441,515,956,75
754,pot,473,316,789,75
755,pot,528,318,846,75
756,pot,471,320,791,75
757,pot,492,443,935,75
758,pot,475,497,972,75
759,pot,464,1024,1488,75
760,pot,447,589,1036,75
761,pot,458,227,685,76
762,pot,467,311,778,76
763,pot,492,366,858,76
764,pot,462,251,713,76
765,pot,451,304,755,76
766,pot,479,374,853,76
767,pot,480,444,924,76
768,pot,486,290,776,76
769,pot,434,262,696,76
770,pot,481,244,725,76
771,pot,552,344,896,77
772,pot,457,361,818,77
773,pot,462,330,792,77
774,pot,481,362,843,77
775,pot,434,311,745,77
776,pot,587,386,973,77
777,pot,475,465,940,77
778,pot,461,385,846,77
779,pot,474,459,933,77
780,pot,471,413,884,77
781,pot,528,427,955,78
782,pot,475,407,882,78
783,pot,649,728,1377,78
784,pot,480,408,888,78
785,pot,464,631,1095,78
786,pot,435,385,820,78
787,pot,464,273,737,78
788,pot,436,290,726,78
789,pot,429,286,715,78
790,pot,434,369,803,78
791,pot,456,464,920,79
792,pot,421,304,725,79
793,pot,502,661,1163,79
794,pot,474,389,863,79
795,pot,447,634,1081,79
796,pot,435,308,743,79
797,pot,477,315,792,79
798,pot,432,429,861,79
799,pot,438,397,835,79
800,pot,437,254,691,79
801,pot,463,227,690,80
802,pot,451,346,797,80
803,pot,472,413,885,80
804,pot,459,315,774,80
805,pot,429,399,828,80
806,pot,512,332,844,80
807,pot,440,343,783,80
808,pot,448,347,795,80
809,pot,449,314,763,80
810,pot,451,324,775,80
811,pot,436,343,779,81
812,pot,429,250,679,81
813,pot,434,271,705,81
814,pot,429,328,757,81
815,pot,550,513,1063,81
816,pot,445,376,821,81
817,pot,461,842,1303,81
818,pot,462,360,822,81
819,pot,532,381,913,81
820,pot,448,219,667,81
821,pot,448,581,1029,82
822,pot,553,386,939,82
823,pot,500,226,726,82
824,pot,439,280,719,82
825,pot,435,341,776,82
826,pot,571,571,1142,82
827,pot,432,526,958,82
828,pot,520,387,907,82
829,pot,481,405,886,82
830,pot,442,333,775,82
831,pot,472,426,898,83
832,pot,446,329,775,83
833,pot,439,253,692,83
834,pot,668,714,1382,83
835,pot,428,265,693,83
836,pot,582,521,1103,83
837,pot,460,283,743,83
838,pot,603,379,982,83
839,pot,491,266,757,83
840,pot,441,182,623,83
841,pot,482,452,934,84
842,pot,507,534,1041,84
843,pot,536,533,1069,84
844,pot,525,410,935,84
845,pot,500,230,730,84
846,pot,547,415,962,84
847,pot,410,523,933,84
848,pot,450,347,797,84
849,pot,494,396,890,84
850,pot,500,296,796,84
851,pot,463,439,902,85
852,pot,453,320,773,85
853,pot,583,398,981,85
854,pot,433,531,964,85
855,pot,486,422,908,85
856,pot,589,407,996,85
857,pot,433,275,708,85
858,pot,424,276,700,85
859,pot,478,396,874,85
860,pot,468,339,807,85
861,pot,450,376,826,86
862,pot,472,424,896,86
863,pot,591,360,951,86
864,pot,448,328,776,86
865,pot,441,406,847,86
866,pot,486,313,799,86
867,pot,468,413,881,86
868,pot,489,312,801,86
869,pot,463,545,1008,86
870,pot,455,419,874,86
871,pot,499,343,842,87
872,pot,429,432,861,87
873,pot,448,246,694,87
874,pot,481,327,808,87
875,pot,445,349,794,87
876,pot,473,448,921,87
877,pot,430,253,683,87
878,pot,440,309,749,87
879,pot,455,250,705,87
880,pot,485,294,779,87
881,pot,480,297,777,88
882,pot,445,319,764,88
883,pot,461,359,820,88
884,pot,521,404,925,88
885,pot,543,311,854,88
886,pot,436,274,710,88
887,pot,439,223,662,88
888,pot,473,268,741,88
889,pot,440,471,911,88
890,pot,456,394,850,88
891,pot,475,389,864,89
892,pot,424,292,716,89
893,pot,413,403,816,89
894,pot,445,452,897,89
895,pot,568,299,867,89
896,pot,445,306,751,89
897,pot,457,511,968,89
898,pot,450,385,835,89
899,pot,479,412,891,89
900,pot,446,237,683,89
901,pot,509,279,788,90
902,pot,441,581,1022,90
903,pot,502,282,784,90
904,pot,430,239,669,90
905,pot,490,259,749,90
906,pot,444,416,860,90
907,pot,470,278,748,90
908,pot,451,377,828,90
909,pot,453,359,812,90
910,pot,464,412,876,90
911,pot,477,694,1171,91
912,pot,606,421,1027,91
913,pot,449,208,657,91
914,pot,481,255,736,91
915,pot,450,379,829,91
916,pot,528,521,1049,91
917,pot,478,363,841,91
918,pot,555,452,1007,91
919,pot,431,365,796,91
920,pot,443,418,861,91
921,pot,454,414,868,92
922,pot,524,421,945,92
923,pot,514,343,857,92
924,pot,436,382,818,92
925,pot,447,409,856,92
926,pot,602,406,1008,92
927,pot,530,392,922,92
928,pot,470,333,803,92
929,pot,433,368,801,92
930,pot,453,1024,1477,92
931,pot,442,339,781,93
932,pot,451,345,796,93
933,pot,484,334,818,93
934,pot,488,363,851,93
935,pot,441,304,745,93
936,pot,469,511,980,93
937,pot,448,204,652,93
938,pot,660,500,1160,93
939,pot,432,394,826,93
940,pot,648,424,1072,93
941,pot,450,270,720,94
942,pot,452,316,768,94
943,pot,441,420,861,94
944,pot,433,207,640,94
945,pot,433,376,809,94
946,pot,453,371,824,94
947,pot,450,300,750,94
948,pot,425,331,756,94
949,pot,462,373,835,94
950,pot,720,536,1256,94
951,pot,477,270,747,95
952,pot,534,493,1027,95
953,pot,492,409,901,95
954,pot,449,332,781,95
955,pot,451,340,791,95
956,pot,433,314,747,95
957,pot,455,1024,1479,95
958,pot,581,403,984,95
959,pot,412,310,722,95
960,pot,476,352,828,95
961,pot,577,523,1100,96
962,pot,474,334,808,96
963,pot,485,325,810,96
964,pot,454,233,687,96
965,pot,485,334,819,96
966,pot,457,276,733,96
967,pot,441,1024,1465,96
968,pot,436,337,773,96
969,pot,493,331,824,96
970,pot,436,330,766,96
971,pot,600,381,981,97
972,pot,441,384,825,97
973,pot,431,297,728,97
974,pot,547,285,832,97
