task_id,method,input_tokens,output_tokens,total_tokens,batch_index
221,least_to_most,479,343,822,22
222,least_to_most,495,364,859,22
223,least_to_most,655,663,1318,22
224,least_to_most,487,319,806,22
225,least_to_most,545,486,1031,22
226,least_to_most,496,564,1060,22
227,least_to_most,516,338,854,22
228,least_to_most,543,864,1407,22
229,least_to_most,526,504,1030,22
230,least_to_most,467,320,787,22
231,least_to_most,698,463,1161,23
232,least_to_most,476,451,927,23
233,least_to_most,492,318,810,23
234,least_to_most,464,303,767,23
235,least_to_most,529,351,880,23
236,least_to_most,564,365,929,23
237,least_to_most,494,367,861,23
238,least_to_most,490,263,753,23
239,least_to_most,639,380,1019,23
240,least_to_most,474,359,833,23
241,least_to_most,492,433,925,24
242,least_to_most,475,273,748,24
243,least_to_most,533,693,1226,24
244,least_to_most,491,359,850,24
245,least_to_most,697,420,1117,24
246,least_to_most,541,419,960,24
247,least_to_most,662,256,918,24
248,least_to_most,487,186,673,24
249,least_to_most,486,484,970,24
250,least_to_most,488,311,799,24
251,least_to_most,472,373,845,25
252,least_to_most,469,406,875,25
253,least_to_most,488,295,783,25
254,least_to_most,469,407,876,25
255,least_to_most,480,739,1219,25
256,least_to_most,530,642,1172,25
257,least_to_most,472,297,769,25
258,least_to_most,486,433,919,25
259,least_to_most,521,427,948,25
260,least_to_most,499,332,831,25
261,least_to_most,496,342,838,26
262,least_to_most,471,443,914,26
263,least_to_most,471,449,920,26
264,least_to_most,515,199,714,26
265,least_to_most,467,519,986,26
266,least_to_most,478,233,711,26
267,least_to_most,466,276,742,26
268,least_to_most,473,197,670,26
269,least_to_most,466,277,743,26
270,least_to_most,525,412,937,26
271,least_to_most,510,299,809,27
272,least_to_most,474,349,823,27
273,least_to_most,496,467,963,27
274,least_to_most,489,344,833,27
275,least_to_most,560,445,1005,27
276,least_to_most,476,530,1006,27
277,least_to_most,476,436,912,27
278,least_to_most,490,428,918,27
279,least_to_most,472,338,810,27
280,least_to_most,513,475,988,27
281,least_to_most,476,441,917,28
282,least_to_most,484,390,874,28
283,least_to_most,525,280,805,28
284,least_to_most,472,328,800,28
285,least_to_most,509,261,770,28
286,least_to_most,606,547,1153,28
287,least_to_most,471,227,698,28
288,least_to_most,517,449,966,28
289,least_to_most,566,384,950,28
290,least_to_most,498,445,943,28
291,least_to_most,575,348,923,29
292,least_to_most,459,318,777,29
293,least_to_most,480,314,794,29
294,least_to_most,479,297,776,29
295,least_to_most,496,288,784,29
296,least_to_most,520,513,1033,29
297,least_to_most,568,411,979,29
298,least_to_most,486,449,935,29
299,least_to_most,506,516,1022,29
300,least_to_most,519,258,777,29
301,least_to_most,487,339,826,30
302,least_to_most,533,449,982,30
303,least_to_most,510,428,938,30
304,least_to_most,552,1024,1576,30
305,least_to_most,495,373,868,30
306,least_to_most,724,446,1170,30
307,least_to_most,503,582,1085,30
308,least_to_most,489,691,1180,30
309,least_to_most,467,301,768,30
310,least_to_most,479,225,704,30
311,least_to_most,551,396,947,31
312,least_to_most,481,437,918,31
313,least_to_most,471,313,784,31
314,least_to_most,564,423,987,31
315,least_to_most,660,498,1158,31
316,least_to_most,561,394,955,31
317,least_to_most,517,1024,1541,31
318,least_to_most,523,250,773,31
319,least_to_most,478,375,853,31
320,least_to_most,521,263,784,31
321,least_to_most,525,251,776,32
322,least_to_most,492,368,860,32
323,least_to_most,764,851,1615,32
324,least_to_most,522,414,936,32
325,least_to_most,544,502,1046,32
326,least_to_most,527,507,1034,32
327,least_to_most,489,512,1001,32
328,least_to_most,476,481,957,32
329,least_to_most,487,454,941,32
330,least_to_most,474,353,827,32
331,least_to_most,513,352,865,33
332,least_to_most,503,467,970,33
333,least_to_most,469,422,891,33
334,least_to_most,497,529,1026,33
335,least_to_most,480,401,881,33
336,least_to_most,477,520,997,33
337,least_to_most,502,493,995,33
338,least_to_most,581,340,921,33
339,least_to_most,476,344,820,33
340,least_to_most,489,487,976,33
341,least_to_most,471,468,939,34
342,least_to_most,734,500,1234,34
343,least_to_most,505,337,842,34
344,least_to_most,488,410,898,34
345,least_to_most,490,430,920,34
346,least_to_most,521,260,781,34
347,least_to_most,509,379,888,34
348,least_to_most,574,251,825,34
349,least_to_most,501,456,957,34
350,least_to_most,546,293,839,34
351,least_to_most,575,459,1034,35
352,least_to_most,504,292,796,35
353,least_to_most,473,505,978,35
354,least_to_most,475,281,756,35
355,least_to_most,558,242,800,35
356,least_to_most,466,342,808,35
357,least_to_most,477,496,973,35
358,least_to_most,487,321,808,35
359,least_to_most,492,269,761,35
360,least_to_most,473,253,726,35
361,least_to_most,471,307,778,36
362,least_to_most,524,329,853,36
363,least_to_most,486,414,900,36
364,least_to_most,635,530,1165,36
365,least_to_most,483,339,822,36
366,least_to_most,485,542,1027,36
367,least_to_most,643,467,1110,36
368,least_to_most,476,382,858,36
369,least_to_most,486,550,1036,36
370,least_to_most,480,428,908,36
371,least_to_most,543,626,1169,37
372,least_to_most,504,364,868,37
373,least_to_most,471,511,982,37
374,least_to_most,587,429,1016,37
375,least_to_most,484,532,1016,37
376,least_to_most,505,452,957,37
377,least_to_most,511,298,809,37
378,least_to_most,478,427,905,37
379,least_to_most,484,473,957,37
380,least_to_most,515,464,979,37
381,least_to_most,497,734,1231,38
382,least_to_most,613,490,1103,38
383,least_to_most,537,296,833,38
384,least_to_most,544,465,1009,38
385,least_to_most,518,329,847,38
386,least_to_most,592,1024,1616,38
387,least_to_most,584,586,1170,38
388,least_to_most,519,464,983,38
389,least_to_most,513,329,842,38
390,least_to_most,472,623,1095,38
391,least_to_most,500,424,924,39
392,least_to_most,583,345,928,39
393,least_to_most,510,396,906,39
394,least_to_most,504,327,831,39
395,least_to_most,560,400,960,39
396,least_to_most,507,290,797,39
397,least_to_most,533,493,1026,39
398,least_to_most,486,412,898,39
399,least_to_most,502,441,943,39
400,least_to_most,480,474,954,39
401,least_to_most,524,527,1051,40
402,least_to_most,547,367,914,40
403,least_to_most,613,441,1054,40
404,least_to_most,467,292,759,40
405,least_to_most,482,463,945,40
406,least_to_most,546,282,828,40
407,least_to_most,574,471,1045,40
408,least_to_most,631,670,1301,40
409,least_to_most,484,368,852,40
410,least_to_most,476,352,828,40
411,least_to_most,485,399,884,41
412,least_to_most,478,331,809,41
413,least_to_most,479,491,970,41
414,least_to_most,540,472,1012,41
415,least_to_most,568,520,1088,41
416,least_to_most,549,459,1008,41
417,least_to_most,530,481,1011,41
418,least_to_most,470,338,808,41
419,least_to_most,498,616,1114,41
420,least_to_most,497,254,751,41
421,least_to_most,512,315,827,42
422,least_to_most,510,263,773,42
423,least_to_most,721,687,1408,42
424,least_to_most,482,353,835,42
425,least_to_most,508,343,851,42
426,least_to_most,484,311,795,42
427,least_to_most,500,336,836,42
428,least_to_most,574,445,1019,42
429,least_to_most,499,366,865,42
430,least_to_most,492,402,894,42
431,least_to_most,489,366,855,43
432,least_to_most,481,440,921,43
433,least_to_most,505,431,936,43
434,least_to_most,500,283,783,43
435,least_to_most,462,308,770,43
436,least_to_most,471,302,773,43
437,least_to_most,503,319,822,43
438,least_to_most,550,530,1080,43
439,least_to_most,473,387,860,43
440,least_to_most,495,410,905,43
441,least_to_most,470,231,701,44
442,least_to_most,512,392,904,44
443,least_to_most,487,332,819,44
444,least_to_most,500,325,825,44
445,least_to_most,518,506,1024,44
446,least_to_most,501,370,871,44
447,least_to_most,484,313,797,44
448,least_to_most,582,476,1058,44
449,least_to_most,528,548,1076,44
450,least_to_most,473,494,967,44
451,least_to_most,475,277,752,45
452,least_to_most,492,327,819,45
453,least_to_most,645,360,1005,45
454,least_to_most,507,395,902,45
455,least_to_most,522,413,935,45
456,least_to_most,476,261,737,45
457,least_to_most,470,299,769,45
458,least_to_most,461,300,761,45
459,least_to_most,495,284,779,45
460,least_to_most,460,257,717,45
461,least_to_most,499,283,782,46
462,least_to_most,508,499,1007,46
463,least_to_most,733,522,1255,46
464,least_to_most,471,418,889,46
465,least_to_most,481,417,898,46
466,least_to_most,644,611,1255,46
467,least_to_most,547,292,839,46
468,least_to_most,584,444,1028,46
469,least_to_most,652,356,1008,46
470,least_to_most,489,335,824,46
471,least_to_most,500,363,863,47
472,least_to_most,477,519,996,47
473,least_to_most,504,612,1116,47
474,least_to_most,472,294,766,47
475,least_to_most,480,306,786,47
476,least_to_most,467,406,873,47
477,least_to_most,456,230,686,47
478,least_to_most,490,238,728,47
479,least_to_most,481,330,811,47
480,least_to_most,565,356,921,47
481,least_to_most,557,323,880,48
482,least_to_most,502,400,902,48
483,least_to_most,521,279,800,48
484,least_to_most,493,500,993,48
485,least_to_most,644,664,1308,48
486,least_to_most,571,464,1035,48
487,least_to_most,571,427,998,48
488,least_to_most,489,291,780,48
489,least_to_most,546,400,946,48
490,least_to_most,506,518,1024,48
491,least_to_most,482,353,835,49
492,least_to_most,568,437,1005,49
493,least_to_most,921,1024,1945,49
494,least_to_most,489,499,988,49
495,least_to_most,495,277,772,49
496,least_to_most,493,491,984,49
497,least_to_most,494,354,848,49
498,least_to_most,520,349,869,49
499,least_to_most,459,266,725,49
500,least_to_most,483,308,791,49
501,least_to_most,603,461,1064,50
502,least_to_most,457,261,718,50
503,least_to_most,496,607,1103,50
504,least_to_most,490,248,738,50
505,least_to_most,508,420,928,50
506,least_to_most,640,401,1041,50
507,least_to_most,484,313,797,50
508,least_to_most,515,358,873,50
509,least_to_most,527,323,850,50
510,least_to_most,624,517,1141,50
511,least_to_most,519,402,921,51
512,least_to_most,567,427,994,51
513,least_to_most,480,372,852,51
514,least_to_most,470,337,807,51
515,least_to_most,648,641,1289,51
516,least_to_most,602,556,1158,51
517,least_to_most,487,320,807,51
518,least_to_most,477,343,820,51
519,least_to_most,493,286,779,51
520,least_to_most,657,528,1185,51
521,least_to_most,489,605,1094,52
522,least_to_most,709,473,1182,52
523,least_to_most,618,498,1116,52
524,least_to_most,639,434,1073,52
525,least_to_most,476,341,817,52
526,least_to_most,522,417,939,52
527,least_to_most,519,414,933,52
528,least_to_most,498,605,1103,52
529,least_to_most,547,580,1127,52
530,least_to_most,512,328,840,52
531,least_to_most,573,506,1079,53
532,least_to_most,571,339,910,53
533,least_to_most,497,554,1051,53
534,least_to_most,485,297,782,53
535,least_to_most,478,281,759,53
536,least_to_most,460,667,1127,53
537,least_to_most,504,403,907,53
538,least_to_most,485,237,722,53
539,least_to_most,488,418,906,53
540,least_to_most,568,369,937,53
541,least_to_most,611,268,879,54
542,least_to_most,469,311,780,54
543,least_to_most,500,468,968,54
544,least_to_most,481,336,817,54
545,least_to_most,591,402,993,54
546,least_to_most,515,349,864,54
547,least_to_most,508,580,1088,54
548,least_to_most,631,587,1218,54
549,least_to_most,517,331,848,54
550,least_to_most,618,506,1124,54
551,least_to_most,472,271,743,55
552,least_to_most,533,456,989,55
553,least_to_most,485,417,902,55
554,least_to_most,492,282,774,55
555,least_to_most,476,299,775,55
556,least_to_most,530,578,1108,55
557,least_to_most,461,273,734,55
558,least_to_most,480,436,916,55
559,least_to_most,570,436,1006,55
560,least_to_most,484,308,792,55
561,least_to_most,499,445,944,56
562,least_to_most,477,1024,1501,56
563,least_to_most,468,469,937,56
564,least_to_most,516,378,894,56
565,least_to_most,453,279,732,56
566,least_to_most,490,271,761,56
567,least_to_most,487,466,953,56
568,least_to_most,467,231,698,56
569,least_to_most,471,461,932,56
570,least_to_most,517,432,949,56
571,least_to_most,648,379,1027,57
572,least_to_most,479,406,885,57
573,least_to_most,484,518,1002,57
574,least_to_most,498,368,866,57
575,least_to_most,512,377,889,57
576,least_to_most,564,515,1079,57
577,least_to_most,520,299,819,57
578,least_to_most,487,730,1217,57
579,least_to_most,496,434,930,57
580,least_to_most,571,511,1082,57
581,least_to_most,467,253,720,58
582,least_to_most,469,361,830,58
583,least_to_most,512,345,857,58
584,least_to_most,503,372,875,58
585,least_to_most,486,719,1205,58
586,least_to_most,475,487,962,58
587,least_to_most,466,311,777,58
588,least_to_most,467,564,1031,58
589,least_to_most,526,361,887,58
590,least_to_most,501,506,1007,58
591,least_to_most,505,295,800,59
592,least_to_most,584,219,803,59
593,least_to_most,472,643,1115,59
594,least_to_most,515,492,1007,59
595,least_to_most,534,633,1167,59
596,least_to_most,467,247,714,59
597,least_to_most,668,511,1179,59
598,least_to_most,546,655,1201,59
599,least_to_most,490,218,708,59
600,least_to_most,478,226,704,59
601,least_to_most,640,430,1070,60
602,least_to_most,500,433,933,60
603,least_to_most,599,354,953,60
604,least_to_most,463,385,848,60
605,least_to_most,502,234,736,60
606,least_to_most,472,358,830,60
607,least_to_most,520,384,904,60
608,least_to_most,569,279,848,60
609,least_to_most,475,391,866,60
610,least_to_most,478,527,1005,60
611,least_to_most,484,518,1002,61
612,least_to_most,461,475,936,61
613,least_to_most,478,457,935,61
614,least_to_most,476,286,762,61
615,least_to_most,475,513,988,61
616,least_to_most,500,545,1045,61
617,least_to_most,545,451,996,61
618,least_to_most,484,434,918,61
619,least_to_most,503,521,1024,61
620,least_to_most,587,492,1079,61
621,least_to_most,489,453,942,62
622,least_to_most,634,448,1082,62
623,least_to_most,485,468,953,62
624,least_to_most,456,264,720,62
625,least_to_most,505,327,832,62
626,least_to_most,470,176,646,62
627,least_to_most,553,641,1194,62
628,least_to_most,653,1024,1677,62
629,least_to_most,492,329,821,62
630,least_to_most,552,479,1031,62
631,least_to_most,499,319,818,63
632,least_to_most,502,729,1231,63
633,least_to_most,515,433,948,63
634,least_to_most,509,363,872,63
635,least_to_most,505,362,867,63
636,least_to_most,483,456,939,63
637,least_to_most,496,299,795,63
638,least_to_most,533,286,819,63
639,least_to_most,495,325,820,63
640,least_to_most,480,404,884,63
641,least_to_most,471,251,722,64
642,least_to_most,490,800,1290,64
643,least_to_most,511,340,851,64
644,least_to_most,485,513,998,64
645,least_to_most,519,397,916,64
646,least_to_most,495,338,833,64
647,least_to_most,475,545,1020,64
648,least_to_most,512,284,796,64
649,least_to_most,550,489,1039,64
650,least_to_most,520,426,946,64
651,least_to_most,486,371,857,65
652,least_to_most,491,308,799,65
653,least_to_most,492,481,973,65
654,least_to_most,469,281,750,65
655,least_to_most,500,296,796,65
656,least_to_most,512,467,979,65
657,least_to_most,549,334,883,65
658,least_to_most,524,457,981,65
659,least_to_most,531,290,821,65
660,least_to_most,513,450,963,65
661,least_to_most,651,503,1154,66
662,least_to_most,478,575,1053,66
663,least_to_most,537,308,845,66
664,least_to_most,529,323,852,66
665,least_to_most,514,444,958,66
666,least_to_most,487,320,807,66
667,least_to_most,482,362,844,66
668,least_to_most,478,311,789,66
669,least_to_most,660,473,1133,66
670,least_to_most,481,352,833,66
671,least_to_most,585,313,898,67
672,least_to_most,528,463,991,67
673,least_to_most,476,472,948,67
674,least_to_most,487,325,812,67
675,least_to_most,498,306,804,67
676,least_to_most,483,369,852,67
677,least_to_most,486,476,962,67
678,least_to_most,470,270,740,67
679,least_to_most,463,342,805,67
680,least_to_most,478,451,929,67
681,least_to_most,525,366,891,68
682,least_to_most,484,441,925,68
683,least_to_most,528,475,1003,68
684,least_to_most,561,366,927,68
685,least_to_most,580,412,992,68
686,least_to_most,499,305,804,68
687,least_to_most,519,444,963,68
688,least_to_most,477,317,794,68
689,least_to_most,608,370,978,68
690,least_to_most,496,426,922,68
691,least_to_most,524,455,979,69
692,least_to_most,513,338,851,69
693,least_to_most,475,455,930,69
694,least_to_most,478,398,876,69
695,least_to_most,495,494,989,69
696,least_to_most,474,508,982,69
697,least_to_most,486,351,837,69
698,least_to_most,502,658,1160,69
699,least_to_most,534,400,934,69
700,least_to_most,500,501,1001,69
701,least_to_most,511,336,847,70
702,least_to_most,668,469,1137,70
703,least_to_most,475,269,744,70
704,least_to_most,487,246,733,70
705,least_to_most,477,537,1014,70
706,least_to_most,538,387,925,70
707,least_to_most,579,460,1039,70
708,least_to_most,460,234,694,70
709,least_to_most,543,453,996,70
710,least_to_most,485,290,775,70
711,least_to_most,568,308,876,71
712,least_to_most,494,478,972,71
713,least_to_most,477,222,699,71
714,least_to_most,581,358,939,71
715,least_to_most,481,508,989,71
716,least_to_most,470,194,664,71
717,least_to_most,607,372,979,71
718,least_to_most,477,343,820,71
719,least_to_most,494,240,734,71
720,least_to_most,517,415,932,71
721,least_to_most,681,550,1231,72
722,least_to_most,489,661,1150,72
723,least_to_most,487,456,943,72
724,least_to_most,477,424,901,72
725,least_to_most,474,485,959,72
726,least_to_most,489,242,731,72
727,least_to_most,473,350,823,72
728,least_to_most,489,372,861,72
729,least_to_most,484,347,831,72
730,least_to_most,478,851,1329,72
731,least_to_most,499,375,874,73
732,least_to_most,468,406,874,73
733,least_to_most,561,467,1028,73
734,least_to_most,535,461,996,73
735,least_to_most,557,433,990,73
736,least_to_most,477,822,1299,73
737,least_to_most,511,441,952,73
738,least_to_most,488,237,725,73
739,least_to_most,483,227,710,73
740,least_to_most,498,377,875,73
741,least_to_most,499,343,842,74
742,least_to_most,482,266,748,74
743,least_to_most,478,424,902,74
744,least_to_most,477,187,664,74
745,least_to_most,518,444,962,74
746,least_to_most,497,398,895,74
747,least_to_most,747,636,1383,74
748,least_to_most,488,347,835,74
749,least_to_most,484,401,885,74
750,least_to_most,473,509,982,74
751,least_to_most,579,717,1296,75
752,least_to_most,542,423,965,75
753,least_to_most,480,367,847,75
754,least_to_most,508,612,1120,75
755,least_to_most,571,486,1057,75
756,least_to_most,505,313,818,75
757,least_to_most,532,325,857,75
758,least_to_most,512,445,957,75
759,least_to_most,506,589,1095,75
760,least_to_most,487,291,778,75
761,least_to_most,497,385,882,76
762,least_to_most,500,481,981,76
763,least_to_most,527,492,1019,76
764,least_to_most,501,350,851,76
765,least_to_most,490,274,764,76
766,least_to_most,518,310,828,76
767,least_to_most,519,425,944,76
768,least_to_most,525,373,898,76
769,least_to_most,477,379,856,76
770,least_to_most,516,351,867,76
771,least_to_most,593,463,1056,77
772,least_to_most,496,293,789,77
773,least_to_most,499,407,906,77
774,least_to_most,527,1024,1551,77
775,least_to_most,475,384,859,77
776,least_to_most,630,596,1226,77
777,least_to_most,515,430,945,77
778,least_to_most,493,430,923,77
779,least_to_most,511,392,903,77
780,least_to_most,512,404,916,77
781,least_to_most,571,348,919,78
782,least_to_most,513,452,965,78
783,least_to_most,687,492,1179,78
784,least_to_most,515,319,834,78
785,least_to_most,501,500,1001,78
786,least_to_most,477,638,1115,78
787,least_to_most,502,323,825,78
788,least_to_most,475,351,826,78
789,least_to_most,476,280,756,78
790,least_to_most,475,388,863,78
791,least_to_most,498,456,954,79
792,least_to_most,460,281,741,79
793,least_to_most,545,437,982,79
794,least_to_most,509,470,979,79
795,least_to_most,486,406,892,79
796,least_to_most,474,359,833,79
797,least_to_most,515,414,929,79
798,least_to_most,473,273,746,79
799,least_to_most,480,385,865,79
800,least_to_most,475,320,795,79
801,least_to_most,499,358,857,80
802,least_to_most,491,372,863,80
803,least_to_most,513,323,836,80
804,least_to_most,494,319,813,80
805,least_to_most,464,590,1054,80
806,least_to_most,550,405,955,80
807,least_to_most,479,392,871,80
808,least_to_most,489,250,739,80
809,least_to_most,495,421,916,80
810,least_to_most,492,513,1005,80
811,least_to_most,478,414,892,81
812,least_to_most,470,325,795,81
813,least_to_most,473,325,798,81
814,least_to_most,469,373,842,81
815,least_to_most,583,663,1246,81
816,least_to_most,488,288,776,81
817,least_to_most,494,503,997,81
818,least_to_most,501,425,926,81
819,least_to_most,574,495,1069,81
820,least_to_most,481,244,725,81
821,least_to_most,487,581,1068,82
822,least_to_most,591,1019,1610,82
823,least_to_most,545,396,941,82
824,least_to_most,478,504,982,82
825,least_to_most,474,401,875,82
826,least_to_most,608,427,1035,82
827,least_to_most,471,430,901,82
828,least_to_most,559,488,1047,82
829,least_to_most,533,441,974,82
830,least_to_most,484,379,863,82
831,least_to_most,516,455,971,83
832,least_to_most,490,406,896,83
833,least_to_most,478,392,870,83
834,least_to_most,716,424,1140,83
835,least_to_most,472,371,843,83
836,least_to_most,633,410,1043,83
837,least_to_most,502,254,756,83
838,least_to_most,640,447,1087,83
839,least_to_most,547,402,949,83
840,least_to_most,483,338,821,83
841,least_to_most,525,459,984,84
842,least_to_most,538,414,952,84
843,least_to_most,572,717,1289,84
844,least_to_most,564,308,872,84
845,least_to_most,542,327,869,84
846,least_to_most,594,481,1075,84
847,least_to_most,452,310,762,84
848,least_to_most,483,384,867,84
849,least_to_most,546,371,917,84
850,least_to_most,541,332,873,84
851,least_to_most,498,455,953,85
852,least_to_most,490,348,838,85
853,least_to_most,612,704,1316,85
854,least_to_most,472,383,855,85
855,least_to_most,522,414,936,85
856,least_to_most,622,347,969,85
857,least_to_most,470,348,818,85
