task_id,method,input_tokens,output_tokens,total_tokens,batch_index
80,zero_shot,139,240,379,7
81,zero_shot,163,382,545,8
82,zero_shot,133,141,274,8
83,zero_shot,195,237,432,8
84,zero_shot,150,212,362,8
85,zero_shot,133,177,310,8
86,zero_shot,134,189,323,8
87,zero_shot,152,616,768,8
88,zero_shot,131,310,441,8
89,zero_shot,122,134,256,8
90,zero_shot,145,1024,1169,8
91,zero_shot,140,196,336,9
92,zero_shot,164,197,361,9
93,zero_shot,154,271,425,9
94,zero_shot,142,1024,1166,9
95,zero_shot,132,161,293,9
96,zero_shot,144,301,445,9
97,zero_shot,186,282,468,9
98,zero_shot,139,442,581,9
99,zero_shot,128,309,437,9
100,zero_shot,158,1024,1182,9
101,zero_shot,176,453,629,10
102,zero_shot,138,1024,1162,10
103,zero_shot,186,467,653,10
104,zero_shot,142,285,427,10
105,zero_shot,118,204,322,10
106,zero_shot,137,306,443,10
107,zero_shot,222,174,396,10
108,zero_shot,165,367,532,10
109,zero_shot,157,241,398,10
110,zero_shot,184,692,876,10
111,zero_shot,136,1024,1160,11
112,zero_shot,126,160,286,11
113,zero_shot,201,179,380,11
114,zero_shot,146,271,417,11
115,zero_shot,133,182,315,11
116,zero_shot,131,287,418,11
117,zero_shot,177,382,559,11
118,zero_shot,129,185,314,11
119,zero_shot,142,1024,1166,11
120,zero_shot,141,1024,1165,11
121,zero_shot,201,390,591,12
122,zero_shot,231,1024,1255,12
123,zero_shot,270,329,599,12
124,zero_shot,137,354,491,12
125,zero_shot,192,206,398,12
126,zero_shot,158,338,496,12
127,zero_shot,172,221,393,12
128,zero_shot,152,269,421,12
129,zero_shot,260,322,582,12
130,zero_shot,160,285,445,12
131,zero_shot,198,295,493,13
132,zero_shot,129,151,280,13
133,zero_shot,147,268,415,13
134,zero_shot,186,287,473,13
135,zero_shot,126,198,324,13
136,zero_shot,252,141,393,13
137,zero_shot,167,247,414,13
138,zero_shot,150,170,320,13
139,zero_shot,134,161,295,13
140,zero_shot,161,246,407,13
141,zero_shot,190,320,510,14
142,zero_shot,148,403,551,14
143,zero_shot,135,155,290,14
144,zero_shot,162,304,466,14
145,zero_shot,182,361,543,14
146,zero_shot,133,1024,1157,14
147,zero_shot,213,298,511,14
148,zero_shot,223,235,458,14
149,zero_shot,220,1024,1244,14
150,zero_shot,165,230,395,14
151,zero_shot,154,351,505,15
152,zero_shot,262,322,584,15
153,zero_shot,156,135,291,15
154,zero_shot,131,203,334,15
155,zero_shot,188,1024,1212,15
156,zero_shot,141,173,314,15
157,zero_shot,140,276,416,15
158,zero_shot,186,299,485,15
159,zero_shot,304,362,666,15
160,zero_shot,193,274,467,15
161,zero_shot,138,394,532,16
162,zero_shot,140,168,308,16
163,zero_shot,145,250,395,16
164,zero_shot,201,162,363,16
165,zero_shot,178,283,461,16
166,zero_shot,177,222,399,16
167,zero_shot,178,1024,1202,16
168,zero_shot,141,180,321,16
169,zero_shot,173,256,429,16
170,zero_shot,165,450,615,16
171,zero_shot,130,140,270,17
172,zero_shot,168,314,482,17
173,zero_shot,139,1024,1163,17
174,zero_shot,140,241,381,17
175,zero_shot,194,305,499,17
176,zero_shot,125,139,264,17
177,zero_shot,141,180,321,17
178,zero_shot,151,191,342,17
179,zero_shot,238,195,433,17
180,zero_shot,171,1024,1195,17
181,zero_shot,253,244,497,18
182,zero_shot,188,243,431,18
183,zero_shot,174,487,661,18
184,zero_shot,133,344,477,18
185,zero_shot,161,190,351,18
186,zero_shot,151,195,346,18
187,zero_shot,215,365,580,18
188,zero_shot,172,234,406,18
189,zero_shot,247,450,697,18
190,zero_shot,153,587,740,18
191,zero_shot,160,182,342,19
192,zero_shot,166,182,348,19
193,zero_shot,130,291,421,19
194,zero_shot,198,1024,1222,19
195,zero_shot,205,347,552,19
196,zero_shot,139,356,495,19
197,zero_shot,158,329,487,19
198,zero_shot,166,219,385,19
199,zero_shot,174,1024,1198,19
200,zero_shot,148,1024,1172,19
201,zero_shot,124,171,295,20
202,zero_shot,161,182,343,20
203,zero_shot,168,216,384,20
204,zero_shot,152,236,388,20
205,zero_shot,138,329,467,20
206,zero_shot,145,189,334,20
207,zero_shot,250,259,509,20
208,zero_shot,155,242,397,20
209,zero_shot,140,377,517,20
210,zero_shot,152,283,435,20
211,zero_shot,144,181,325,21
212,zero_shot,158,201,359,21
213,zero_shot,154,194,348,21
214,zero_shot,131,183,314,21
215,zero_shot,172,332,504,21
216,zero_shot,169,382,551,21
217,zero_shot,157,194,351,21
218,zero_shot,155,696,851,21
219,zero_shot,181,339,520,21
220,zero_shot,135,322,457,21
221,zero_shot,139,231,370,22
222,zero_shot,152,252,404,22
223,zero_shot,277,415,692,22
224,zero_shot,148,1024,1172,22
225,zero_shot,198,383,581,22
226,zero_shot,150,475,625,22
227,zero_shot,169,241,410,22
228,zero_shot,187,344,531,22
229,zero_shot,177,327,504,22
230,zero_shot,129,125,254,22
231,zero_shot,324,343,667,23
232,zero_shot,134,264,398,23
233,zero_shot,143,296,439,23
234,zero_shot,126,139,265,23
235,zero_shot,180,1024,1204,23
236,zero_shot,210,185,395,23
237,zero_shot,148,307,455,23
238,zero_shot,142,426,568,23
239,zero_shot,242,331,573,23
240,zero_shot,134,335,469,23
241,zero_shot,151,196,347,24
242,zero_shot,138,115,253,24
243,zero_shot,168,392,560,24
244,zero_shot,145,1024,1169,24
245,zero_shot,317,382,699,24
246,zero_shot,188,226,414,24
247,zero_shot,279,185,464,24
248,zero_shot,145,249,394,24
249,zero_shot,139,312,451,24
250,zero_shot,150,225,375,24
251,zero_shot,134,653,787,25
252,zero_shot,132,291,423,25
253,zero_shot,146,178,324,25
254,zero_shot,132,210,342,25
255,zero_shot,135,262,397,25
256,zero_shot,176,241,417,25
257,zero_shot,132,269,401,25
258,zero_shot,141,261,402,25
259,zero_shot,169,257,426,25
260,zero_shot,155,271,426,25
261,zero_shot,154,437,591,26
262,zero_shot,130,261,391,26
263,zero_shot,130,310,440,26
264,zero_shot,165,163,328,26
265,zero_shot,130,233,363,26
266,zero_shot,134,216,350,26
267,zero_shot,130,209,339,26
268,zero_shot,133,164,297,26
269,zero_shot,123,130,253,26
270,zero_shot,171,305,476,26
271,zero_shot,165,231,396,27
272,zero_shot,134,230,364,27
273,zero_shot,153,248,401,27
274,zero_shot,140,338,478,27
275,zero_shot,206,1024,1230,27
276,zero_shot,131,242,373,27
277,zero_shot,137,366,503,27
278,zero_shot,144,322,466,27
279,zero_shot,131,190,321,27
280,zero_shot,170,420,590,27
281,zero_shot,134,304,438,28
282,zero_shot,142,293,435,28
283,zero_shot,180,152,332,28
284,zero_shot,132,347,479,28
285,zero_shot,158,232,390,28
286,zero_shot,217,328,545,28
287,zero_shot,135,199,334,28
288,zero_shot,162,304,466,28
289,zero_shot,221,1024,1245,28
290,zero_shot,154,175,329,28
291,zero_shot,208,267,475,29
292,zero_shot,126,235,361,29
293,zero_shot,137,272,409,29
294,zero_shot,138,284,422,29
295,zero_shot,152,260,412,29
296,zero_shot,169,565,734,29
297,zero_shot,199,304,503,29
298,zero_shot,144,356,500,29
299,zero_shot,158,324,482,29
300,zero_shot,171,307,478,29
301,zero_shot,145,250,395,30
302,zero_shot,187,343,530,30
303,zero_shot,166,230,396,30
304,zero_shot,201,391,592,30
305,zero_shot,151,1024,1175,30
306,zero_shot,306,383,689,30
307,zero_shot,154,286,440,30
308,zero_shot,146,309,455,30
309,zero_shot,132,186,318,30
310,zero_shot,137,316,453,30
311,zero_shot,195,1024,1219,31
312,zero_shot,143,194,337,31
313,zero_shot,136,228,364,31
314,zero_shot,204,381,585,31
315,zero_shot,297,452,749,31
316,zero_shot,210,303,513,31
317,zero_shot,169,260,429,31
318,zero_shot,182,160,342,31
319,zero_shot,136,249,385,31
320,zero_shot,179,180,359,31
321,zero_shot,171,233,404,32
322,zero_shot,148,545,693,32
323,zero_shot,335,520,855,32
324,zero_shot,174,333,507,32
325,zero_shot,187,1024,1211,32
326,zero_shot,168,283,451,32
327,zero_shot,146,204,350,32
328,zero_shot,134,195,329,32
329,zero_shot,147,187,334,32
330,zero_shot,136,1024,1160,32
331,zero_shot,168,1024,1192,33
332,zero_shot,160,276,436,33
333,zero_shot,132,348,480,33
334,zero_shot,157,195,352,33
335,zero_shot,143,258,401,33
336,zero_shot,137,106,243,33
337,zero_shot,154,179,333,33
338,zero_shot,212,240,452,33
339,zero_shot,136,155,291,33
340,zero_shot,138,301,439,33
341,zero_shot,128,298,426,34
342,zero_shot,347,598,945,34
343,zero_shot,160,234,394,34
344,zero_shot,142,400,542,34
345,zero_shot,146,357,503,34
346,zero_shot,170,216,386,34
347,zero_shot,165,311,476,34
348,zero_shot,217,1024,1241,34
349,zero_shot,164,140,304,34
350,zero_shot,197,1024,1221,34
351,zero_shot,214,1024,1238,35
352,zero_shot,155,234,389,35
353,zero_shot,135,243,378,35
354,zero_shot,133,215,348,35
355,zero_shot,207,176,383,35
356,zero_shot,127,223,350,35
357,zero_shot,137,338,475,35
358,zero_shot,144,266,410,35
359,zero_shot,147,226,373,35
360,zero_shot,135,148,283,35
361,zero_shot,133,353,486,36
362,zero_shot,168,522,690,36
363,zero_shot,143,320,463,36
364,zero_shot,231,245,476,36
365,zero_shot,144,167,311,36
366,zero_shot,137,1024,1161,36
367,zero_shot,254,432,686,36
368,zero_shot,135,274,409,36
369,zero_shot,139,300,439,36
370,zero_shot,137,277,414,36
371,zero_shot,189,1024,1213,37
372,zero_shot,151,254,405,37
373,zero_shot,129,208,337,37
374,zero_shot,213,279,492,37
375,zero_shot,148,1024,1172,37
376,zero_shot,158,1024,1182,37
377,zero_shot,163,1024,1187,37
378,zero_shot,135,244,379,37
379,zero_shot,142,176,318,37
380,zero_shot,168,235,403,37
381,zero_shot,144,338,482,38
382,zero_shot,253,1024,1277,38
383,zero_shot,187,1024,1211,38
384,zero_shot,188,309,497,38
385,zero_shot,178,295,473,38
386,zero_shot,216,1024,1240,38
387,zero_shot,220,344,564,38
388,zero_shot,174,1024,1198,38
389,zero_shot,161,271,432,38
390,zero_shot,131,327,458,38
391,zero_shot,156,305,461,39
392,zero_shot,200,272,472,39
393,zero_shot,157,1024,1181,39
394,zero_shot,160,211,371,39
395,zero_shot,191,266,457,39
396,zero_shot,157,246,403,39
397,zero_shot,185,302,487,39
398,zero_shot,136,1024,1160,39
399,zero_shot,154,265,419,39
400,zero_shot,136,1024,1160,39
401,zero_shot,169,652,821,40
402,zero_shot,199,573,772,40
403,zero_shot,231,306,537,40
404,zero_shot,132,143,275,40
405,zero_shot,142,278,420,40
406,zero_shot,201,187,388,40
407,zero_shot,203,1024,1227,40
408,zero_shot,250,416,666,40
409,zero_shot,141,1024,1165,40
410,zero_shot,136,297,433,40
411,zero_shot,137,237,374,41
412,zero_shot,138,234,372,41
413,zero_shot,135,437,572,41
414,zero_shot,192,257,449,41
415,zero_shot,211,1024,1235,41
416,zero_shot,193,1024,1217,41
417,zero_shot,170,304,474,41
418,zero_shot,133,460,593,41
419,zero_shot,141,467,608,41
420,zero_shot,153,198,351,41
421,zero_shot,158,273,431,42
422,zero_shot,162,265,427,42
423,zero_shot,344,330,674,42
424,zero_shot,140,248,388,42
425,zero_shot,156,387,543,42
426,zero_shot,136,279,415,42
427,zero_shot,158,1024,1182,42
428,zero_shot,210,275,485,42
429,zero_shot,154,251,405,42
430,zero_shot,152,225,377,42
431,zero_shot,151,233,384,43
432,zero_shot,141,234,375,43
433,zero_shot,162,258,420,43
434,zero_shot,154,166,320,43
435,zero_shot,125,1024,1149,43
436,zero_shot,136,194,330,43
437,zero_shot,161,269,430,43
438,zero_shot,193,217,410,43
439,zero_shot,131,296,427,43
440,zero_shot,149,275,424,43
441,zero_shot,129,149,278,44
442,zero_shot,167,275,442,44
443,zero_shot,148,215,363,44
444,zero_shot,153,832,985,44
445,zero_shot,169,265,434,44
446,zero_shot,156,272,428,44
447,zero_shot,132,186,318,44
448,zero_shot,220,247,467,44
449,zero_shot,180,213,393,44
450,zero_shot,136,294,430,44
451,zero_shot,135,329,464,45
452,zero_shot,147,167,314,45
453,zero_shot,286,1024,1310,45
454,zero_shot,158,125,283,45
455,zero_shot,176,248,424,45
456,zero_shot,134,177,311,45
457,zero_shot,133,265,398,45
458,zero_shot,123,152,275,45
459,zero_shot,150,1024,1174,45
460,zero_shot,125,174,299,45
461,zero_shot,156,209,365,46
462,zero_shot,162,202,364,46
463,zero_shot,320,335,655,46
464,zero_shot,133,223,356,46
465,zero_shot,143,359,502,46
466,zero_shot,266,1024,1290,46
467,zero_shot,198,1024,1222,46
468,zero_shot,211,470,681,46
469,zero_shot,269,1024,1293,46
470,zero_shot,147,260,407,46
471,zero_shot,157,620,777,47
472,zero_shot,133,258,391,47
473,zero_shot,155,363,518,47
474,zero_shot,132,342,474,47
475,zero_shot,136,198,334,47
476,zero_shot,126,144,270,47
477,zero_shot,120,195,315,47
478,zero_shot,143,1024,1167,47
479,zero_shot,140,1024,1164,47
480,zero_shot,197,260,457,47
481,zero_shot,195,280,475,48
482,zero_shot,153,166,319,48
483,zero_shot,174,396,570,48
484,zero_shot,146,323,469,48
485,zero_shot,256,404,660,48
486,zero_shot,209,252,461,48
487,zero_shot,198,238,436,48
488,zero_shot,150,146,296,48
489,zero_shot,186,465,651,48
490,zero_shot,162,276,438,48
491,zero_shot,141,264,405,49
492,zero_shot,199,260,459,49
493,zero_shot,541,426,967,49
494,zero_shot,144,222,366,49
495,zero_shot,148,1024,1172,49
496,zero_shot,142,261,403,49
497,zero_shot,151,277,428,49
498,zero_shot,177,638,815,49
499,zero_shot,123,120,243,49
500,zero_shot,139,179,318,49
501,zero_shot,235,194,429,50
502,zero_shot,124,131,255,50
503,zero_shot,142,252,394,50
504,zero_shot,149,214,363,50
505,zero_shot,166,305,471,50
506,zero_shot,252,1024,1276,50
507,zero_shot,147,297,444,50
508,zero_shot,172,305,477,50
509,zero_shot,185,647,832,50
510,zero_shot,248,360,608,50
511,zero_shot,174,1024,1198,51
512,zero_shot,197,238,435,51
513,zero_shot,142,247,389,51
514,zero_shot,130,592,722,51
515,zero_shot,262,308,570,51
516,zero_shot,230,388,618,51
517,zero_shot,148,216,364,51
518,zero_shot,132,118,250,51
519,zero_shot,150,165,315,51
520,zero_shot,276,1024,1300,51
521,zero_shot,146,224,370,52
522,zero_shot,313,501,814,52
523,zero_shot,261,310,571,52
524,zero_shot,245,323,568,52
525,zero_shot,141,288,429,52
526,zero_shot,165,200,365,52
527,zero_shot,169,273,442,52
528,zero_shot,154,1024,1178,52
529,zero_shot,189,259,448,52
530,zero_shot,167,299,466,52
531,zero_shot,216,401,617,53
532,zero_shot,208,199,407,53
533,zero_shot,150,356,506,53
534,zero_shot,142,245,387,53
535,zero_shot,137,124,261,53
536,zero_shot,121,351,472,53
537,zero_shot,155,163,318,53
538,zero_shot,139,251,390,53
539,zero_shot,142,341,483,53
540,zero_shot,212,411,623,53
541,zero_shot,230,451,681,54
542,zero_shot,129,192,321,54
543,zero_shot,157,223,380,54
544,zero_shot,138,281,419,54
545,zero_shot,226,1024,1250,54
546,zero_shot,162,201,363,54
547,zero_shot,166,210,376,54
548,zero_shot,239,310,549,54
549,zero_shot,171,232,403,54
550,zero_shot,255,460,715,54
551,zero_shot,134,272,406,55
552,zero_shot,172,286,458,55
553,zero_shot,140,221,361,55
554,zero_shot,149,257,406,55
555,zero_shot,143,189,332,55
556,zero_shot,181,268,449,55
557,zero_shot,124,157,281,55
558,zero_shot,132,226,358,55
559,zero_shot,207,319,526,55
560,zero_shot,142,314,456,55
561,zero_shot,149,273,422,56
562,zero_shot,132,1024,1156,56
563,zero_shot,130,197,327,56
564,zero_shot,167,213,380,56
565,zero_shot,122,199,321,56
566,zero_shot,144,236,380,56
567,zero_shot,145,250,395,56
568,zero_shot,128,136,264,56
569,zero_shot,130,280,410,56
570,zero_shot,170,254,424,56
571,zero_shot,254,586,840,57
572,zero_shot,131,250,381,57
573,zero_shot,143,212,355,57
574,zero_shot,146,197,343,57
575,zero_shot,171,1024,1195,57
576,zero_shot,208,406,614,57
577,zero_shot,178,341,519,57
578,zero_shot,147,292,439,57
579,zero_shot,148,335,483,57
580,zero_shot,203,253,456,57
581,zero_shot,132,156,288,58
582,zero_shot,131,108,239,58
583,zero_shot,163,243,406,58
584,zero_shot,158,325,483,58
585,zero_shot,142,369,511,58
586,zero_shot,138,426,564,58
587,zero_shot,127,294,421,58
588,zero_shot,126,162,288,58
589,zero_shot,175,205,380,58
590,zero_shot,152,239,391,58
591,zero_shot,158,319,477,59
592,zero_shot,222,198,420,59
593,zero_shot,133,1024,1157,59
594,zero_shot,169,336,505,59
595,zero_shot,189,1024,1213,59
596,zero_shot,127,220,347,59
597,zero_shot,285,464,749,59
598,zero_shot,200,161,361,59
599,zero_shot,150,286,436,59
600,zero_shot,142,155,297,59
601,zero_shot,255,1024,1279,60
602,zero_shot,153,184,337,60
603,zero_shot,217,337,554,60
604,zero_shot,124,181,305,60
605,zero_shot,160,1024,1184,60
606,zero_shot,133,363,496,60
607,zero_shot,169,174,343,60
608,zero_shot,221,207,428,60
609,zero_shot,134,220,354,60
610,zero_shot,136,238,374,60
611,zero_shot,138,354,492,61
612,zero_shot,127,371,498,61
613,zero_shot,137,297,434,61
614,zero_shot,134,475,609,61
615,zero_shot,135,1024,1159,61
616,zero_shot,157,1024,1181,61
617,zero_shot,199,234,433,61
618,zero_shot,142,406,548,61
619,zero_shot,158,1024,1182,61
620,zero_shot,221,1024,1245,61
621,zero_shot,145,347,492,62
622,zero_shot,283,1024,1307,62
623,zero_shot,132,358,490,62
624,zero_shot,120,169,289,62
625,zero_shot,158,352,510,62
626,zero_shot,134,115,249,62
627,zero_shot,197,1024,1221,62
628,zero_shot,274,1024,1298,62
629,zero_shot,149,168,317,62
630,zero_shot,197,275,472,62
631,zero_shot,151,252,403,63
632,zero_shot,156,369,525,63
633,zero_shot,168,206,374,63
634,zero_shot,165,228,393,63
635,zero_shot,157,242,399,63
636,zero_shot,142,139,281,63
637,zero_shot,146,147,293,63
638,zero_shot,177,1024,1201,63
639,zero_shot,152,181,333,63
640,zero_shot,142,294,436,63
641,zero_shot,133,208,341,64
642,zero_shot,141,940,1081,64
643,zero_shot,159,206,365,64
644,zero_shot,137,376,513,64
645,zero_shot,165,249,414,64
646,zero_shot,149,386,535,64
647,zero_shot,134,1024,1158,64
648,zero_shot,160,770,930,64
649,zero_shot,165,1024,1189,64
650,zero_shot,173,332,505,64
651,zero_shot,144,412,556,65
652,zero_shot,146,341,487,65
653,zero_shot,143,327,470,65
654,zero_shot,128,187,315,65
655,zero_shot,157,238,395,65
656,zero_shot,162,309,471,65
657,zero_shot,200,1024,1224,65
658,zero_shot,172,1024,1196,65
659,zero_shot,182,379,561,65
660,zero_shot,172,437,609,65
661,zero_shot,268,407,675,66
662,zero_shot,138,257,395,66
663,zero_shot,180,285,465,66
664,zero_shot,190,245,435,66
665,zero_shot,165,377,542,66
666,zero_shot,145,282,427,66
667,zero_shot,139,228,367,66
668,zero_shot,142,252,394,66
669,zero_shot,286,417,703,66
670,zero_shot,134,245,379,66
671,zero_shot,217,1024,1241,67
672,zero_shot,184,206,390,67
673,zero_shot,141,208,349,67
674,zero_shot,143,1024,1167,67
675,zero_shot,148,184,332,67
676,zero_shot,140,1024,1164,67
677,zero_shot,139,125,264,67
678,zero_shot,129,203,332,67
679,zero_shot,126,218,344,67
680,zero_shot,134,442,576,67
681,zero_shot,180,1024,1204,68
682,zero_shot,142,272,414,68
683,zero_shot,181,141,322,68
684,zero_shot,210,284,494,68
685,zero_shot,224,330,554,68
686,zero_shot,151,305,456,68
687,zero_shot,168,189,357,68
688,zero_shot,135,231,366,68
689,zero_shot,235,417,652,68
690,zero_shot,142,295,437,68
691,zero_shot,177,301,478,69
692,zero_shot,167,1024,1191,69
693,zero_shot,132,459,591,69
694,zero_shot,137,266,403,69
695,zero_shot,150,330,480,69
696,zero_shot,135,237,372,69
697,zero_shot,141,263,404,69
698,zero_shot,156,236,392,69
699,zero_shot,189,251,440,69
700,zero_shot,150,324,474,69
701,zero_shot,164,201,365,70
702,zero_shot,276,1024,1300,70
703,zero_shot,133,280,413,70
704,zero_shot,145,298,443,70
705,zero_shot,135,282,417,70
706,zero_shot,182,241,423,70
707,zero_shot,228,1024,1252,70
708,zero_shot,125,206,331,70
709,zero_shot,181,251,432,70
710,zero_shot,141,235,376,70
711,zero_shot,220,298,518,71
712,zero_shot,142,458,600,71
713,zero_shot,137,164,301,71
714,zero_shot,237,365,602,71
715,zero_shot,135,1024,1159,71
716,zero_shot,127,124,251,71
717,zero_shot,244,369,613,71
718,zero_shot,136,220,356,71
719,zero_shot,152,174,326,71
720,zero_shot,158,303,461,71
721,zero_shot,305,400,705,72
722,zero_shot,150,551,701,72
723,zero_shot,141,385,526,72
724,zero_shot,135,1024,1159,72
725,zero_shot,135,180,315,72
726,zero_shot,145,203,348,72
727,zero_shot,135,1024,1159,72
728,zero_shot,145,229,374,72
729,zero_shot,142,358,500,72
730,zero_shot,133,384,517,72
731,zero_shot,153,231,384,73
732,zero_shot,130,174,304,73
733,zero_shot,210,271,481,73
734,zero_shot,182,280,462,73
735,zero_shot,204,1024,1228,73
736,zero_shot,138,311,449,73
737,zero_shot,159,198,357,73
738,zero_shot,149,259,408,73
739,zero_shot,142,316,458,73
740,zero_shot,152,245,397,73
741,zero_shot,155,206,361,74
742,zero_shot,140,160,300,74
743,zero_shot,137,287,424,74
744,zero_shot,137,221,358,74
745,zero_shot,165,1024,1189,74
746,zero_shot,153,241,394,74
747,zero_shot,330,1024,1354,74
748,zero_shot,143,281,424,74
749,zero_shot,137,241,378,74
750,zero_shot,133,291,424,74
751,zero_shot,220,244,464,75
752,zero_shot,188,231,419,75
753,zero_shot,141,261,402,75
754,zero_shot,162,325,487,75
755,zero_shot,202,294,496,75
756,zero_shot,155,163,318,75
757,zero_shot,173,1024,1197,75
758,zero_shot,164,262,426,75
759,zero_shot,158,150,308,75
760,zero_shot,144,212,356,75
761,zero_shot,153,178,331,76
762,zero_shot,156,241,397,76
763,zero_shot,176,489,665,76
764,zero_shot,157,124,281,76
765,zero_shot,148,169,317,76
766,zero_shot,170,210,380,76
767,zero_shot,167,228,395,76
768,zero_shot,177,148,325,76
769,zero_shot,139,329,468,76
770,zero_shot,171,221,392,76
771,zero_shot,233,195,428,77
772,zero_shot,153,1024,1177,77
773,zero_shot,156,290,446,77
774,zero_shot,174,193,367,77
775,zero_shot,131,203,334,77
776,zero_shot,259,1024,1283,77
777,zero_shot,170,283,453,77
778,zero_shot,141,369,510,77
779,zero_shot,163,274,437,77
780,zero_shot,166,206,372,77
781,zero_shot,221,157,378,78
782,zero_shot,166,368,534,78
783,zero_shot,304,445,749,78
784,zero_shot,170,261,431,78
785,zero_shot,149,354,503,78
786,zero_shot,138,314,452,78
787,zero_shot,155,186,341,78
788,zero_shot,134,257,391,78
789,zero_shot,131,158,289,78
790,zero_shot,131,220,351,78
791,zero_shot,154,328,482,79
792,zero_shot,122,217,339,79
793,zero_shot,204,348,552,79
794,zero_shot,160,212,372,79
795,zero_shot,142,259,401,79
796,zero_shot,137,233,370,79
797,zero_shot,167,699,866,79
798,zero_shot,138,268,406,79
799,zero_shot,139,1024,1163,79
800,zero_shot,130,294,424,79
801,zero_shot,149,228,377,80
802,zero_shot,150,365,515,80
803,zero_shot,169,227,396,80
804,zero_shot,152,272,424,80
805,zero_shot,125,1024,1149,80
806,zero_shot,197,1024,1221,80
807,zero_shot,139,361,500,80
808,zero_shot,150,197,347,80
809,zero_shot,152,254,406,80
810,zero_shot,144,227,371,80
811,zero_shot,138,227,365,81
812,zero_shot,132,1024,1156,81
813,zero_shot,137,164,301,81
814,zero_shot,128,202,330,81
815,zero_shot,230,652,882,81
816,zero_shot,143,265,408,81
817,zero_shot,145,376,521,81
818,zero_shot,157,122,279,81
819,zero_shot,215,361,576,81
820,zero_shot,139,141,280,81
821,zero_shot,144,357,501,82
822,zero_shot,232,253,485,82
823,zero_shot,195,339,534,82
824,zero_shot,138,227,365,82
825,zero_shot,133,280,413,82
826,zero_shot,248,192,440,82
827,zero_shot,133,366,499,82
828,zero_shot,199,228,427,82
829,zero_shot,172,327,499,82
830,zero_shot,142,1024,1166,82
831,zero_shot,167,266,433,83
832,zero_shot,142,184,326,83
833,zero_shot,137,225,362,83
834,zero_shot,330,231,561,83
835,zero_shot,135,262,397,83
836,zero_shot,247,294,541,83
837,zero_shot,157,197,354,83
838,zero_shot,287,386,673,83
839,zero_shot,182,345,527,83
840,zero_shot,142,175,317,83
841,zero_shot,168,724,892,84
842,zero_shot,184,276,460,84
843,zero_shot,205,391,596,84
844,zero_shot,214,216,430,84
845,zero_shot,191,295,486,84
846,zero_shot,232,246,478,84
847,zero_shot,118,224,342,84
848,zero_shot,144,237,381,84
849,zero_shot,193,511,704,84
850,zero_shot,188,1024,1212,84
851,zero_shot,149,277,426,85
852,zero_shot,145,269,414,85
853,zero_shot,247,1024,1271,85
854,zero_shot,133,223,356,85
855,zero_shot,177,194,371,85
