task_id,method,input_tokens,output_tokens,total_tokens,batch_index
276,few_shot,406,167,573,27
277,few_shot,411,278,689,27
278,few_shot,418,225,643,27
279,few_shot,407,162,569,27
280,few_shot,444,431,875,27
281,few_shot,408,187,595,28
282,few_shot,415,318,733,28
283,few_shot,453,156,609,28
284,few_shot,406,228,634,28
285,few_shot,433,193,626,28
286,few_shot,495,360,855,28
287,few_shot,409,177,586,28
288,few_shot,436,227,663,28
289,few_shot,496,172,668,28
290,few_shot,427,202,629,28
291,few_shot,484,243,727,29
292,few_shot,398,152,550,29
293,few_shot,413,315,728,29
294,few_shot,411,211,622,29
295,few_shot,425,166,591,29
296,few_shot,445,297,742,29
297,few_shot,473,341,814,29
298,few_shot,419,362,781,29
299,few_shot,432,226,658,29
300,few_shot,446,149,595,29
301,few_shot,419,240,659,30
302,few_shot,462,194,656,30
303,few_shot,439,258,697,30
304,few_shot,474,509,983,30
305,few_shot,425,265,690,30
306,few_shot,583,309,892,30
307,few_shot,430,355,785,30
308,few_shot,420,346,766,30
309,few_shot,405,140,545,30
310,few_shot,412,209,621,30
311,few_shot,471,224,695,31
312,few_shot,418,226,644,31
313,few_shot,411,178,589,31
314,few_shot,480,250,730,31
315,few_shot,574,290,864,31
316,few_shot,486,359,845,31
317,few_shot,443,312,755,31
318,few_shot,456,192,648,31
319,few_shot,410,322,732,31
320,few_shot,453,141,594,31
321,few_shot,446,1024,1470,32
322,few_shot,422,220,642,32
323,few_shot,610,412,1022,32
324,few_shot,449,265,714,32
325,few_shot,462,246,708,32
326,few_shot,442,257,699,32
327,few_shot,423,193,616,32
328,few_shot,408,432,840,32
329,few_shot,421,231,652,32
330,few_shot,409,281,690,32
331,few_shot,443,235,678,33
332,few_shot,434,306,740,33
333,few_shot,405,240,645,33
334,few_shot,432,183,615,33
335,few_shot,417,234,651,33
336,few_shot,412,89,501,33
337,few_shot,429,178,607,33
338,few_shot,492,285,777,33
339,few_shot,412,160,572,33
340,few_shot,414,237,651,33
341,few_shot,402,221,623,34
342,few_shot,621,357,978,34
343,few_shot,434,187,621,34
344,few_shot,418,241,659,34
345,few_shot,424,235,659,34
346,few_shot,443,210,653,34
347,few_shot,440,225,665,34
348,few_shot,491,157,648,34
349,few_shot,436,210,646,34
350,few_shot,471,171,642,34
351,few_shot,488,430,918,35
352,few_shot,429,220,649,35
353,few_shot,409,334,743,35
354,few_shot,407,223,630,35
355,few_shot,482,143,625,35
356,few_shot,401,187,588,35
357,few_shot,410,182,592,35
358,few_shot,418,313,731,35
359,few_shot,421,181,602,35
360,few_shot,410,144,554,35
361,few_shot,407,313,720,36
362,few_shot,443,211,654,36
363,few_shot,417,317,734,36
364,few_shot,509,235,744,36
365,few_shot,419,181,600,36
366,few_shot,412,235,647,36
367,few_shot,530,286,816,36
368,few_shot,408,288,696,36
369,few_shot,417,258,675,36
370,few_shot,411,271,682,36
371,few_shot,462,341,803,37
372,few_shot,426,282,708,37
373,few_shot,405,236,641,37
374,few_shot,488,1024,1512,37
375,few_shot,421,186,607,37
376,few_shot,432,279,711,37
377,few_shot,436,246,682,37
378,few_shot,409,227,636,37
379,few_shot,419,245,664,37
380,few_shot,442,277,719,37
381,few_shot,420,334,754,38
382,few_shot,528,271,799,38
383,few_shot,463,179,642,38
384,few_shot,465,257,722,38
385,few_shot,453,262,715,38
386,few_shot,490,185,675,38
387,few_shot,494,226,720,38
388,few_shot,451,223,674,38
389,few_shot,435,165,600,38
390,few_shot,405,162,567,38
391,few_shot,431,307,738,39
392,few_shot,474,186,660,39
393,few_shot,431,210,641,39
394,few_shot,434,193,627,39
395,few_shot,468,288,756,39
396,few_shot,430,183,613,39
397,few_shot,459,284,743,39
398,few_shot,410,191,601,39
399,few_shot,427,265,692,39
400,few_shot,409,211,620,39
401,few_shot,443,343,786,40
402,few_shot,474,277,751,40
403,few_shot,506,189,695,40
404,few_shot,405,168,573,40
405,few_shot,418,231,649,40
406,few_shot,475,173,648,40
407,few_shot,479,217,696,40
408,few_shot,526,413,939,40
409,few_shot,416,233,649,40
410,few_shot,410,206,616,40
411,few_shot,412,239,651,41
412,few_shot,412,260,672,41
413,few_shot,410,332,742,41
414,few_shot,465,342,807,41
415,few_shot,485,266,751,41
416,few_shot,466,186,652,41
417,few_shot,444,314,758,41
418,few_shot,407,200,607,41
419,few_shot,416,228,644,41
420,few_shot,428,143,571,41
421,few_shot,431,261,692,42
422,few_shot,439,209,648,42
423,few_shot,619,330,949,42
424,few_shot,414,201,615,42
425,few_shot,432,236,668,42
426,few_shot,411,225,636,42
427,few_shot,432,244,676,42
428,few_shot,484,286,770,42
429,few_shot,427,221,648,42
430,few_shot,429,257,686,42
431,few_shot,425,274,699,43
432,few_shot,418,198,616,43
433,few_shot,435,260,695,43
434,few_shot,428,173,601,43
435,few_shot,399,133,532,43
436,few_shot,411,194,605,43
437,few_shot,435,187,622,43
438,few_shot,467,284,751,43
439,few_shot,406,238,644,43
440,few_shot,424,213,637,43
441,few_shot,404,126,530,44
442,few_shot,440,241,681,44
443,few_shot,422,218,640,44
444,few_shot,426,371,797,44
445,few_shot,443,254,697,44
446,few_shot,432,326,758,44
447,few_shot,406,176,582,44
448,few_shot,494,199,693,44
449,few_shot,454,201,655,44
450,few_shot,410,231,641,44
451,few_shot,410,170,580,45
452,few_shot,421,175,596,45
453,few_shot,561,203,764,45
454,few_shot,433,208,641,45
455,few_shot,453,230,683,45
456,few_shot,409,169,578,45
457,few_shot,407,200,607,45
458,few_shot,397,214,611,45
459,few_shot,424,174,598,45
460,few_shot,397,148,545,45
461,few_shot,430,184,614,46
462,few_shot,436,277,713,46
463,few_shot,596,284,880,46
464,few_shot,407,213,620,46
465,few_shot,417,227,644,46
466,few_shot,539,260,799,46
467,few_shot,473,173,646,46
468,few_shot,484,343,827,46
469,few_shot,542,266,808,46
470,few_shot,421,283,704,46
471,few_shot,432,270,702,47
472,few_shot,407,266,673,47
473,few_shot,428,347,775,47
474,few_shot,406,246,652,47
475,few_shot,410,338,748,47
476,few_shot,400,191,591,47
477,few_shot,393,118,511,47
478,few_shot,417,135,552,47
479,few_shot,414,141,555,47
480,few_shot,474,218,692,47
481,few_shot,469,336,805,48
482,few_shot,425,138,563,48
483,few_shot,454,351,805,48
484,few_shot,420,289,709,48
485,few_shot,531,279,810,48
486,few_shot,483,290,773,48
487,few_shot,472,240,712,48
488,few_shot,426,146,572,48
489,few_shot,462,266,728,48
490,few_shot,436,232,668,48
491,few_shot,415,250,665,49
492,few_shot,473,319,792,49
493,few_shot,816,449,1265,49
494,few_shot,418,202,620,49
495,few_shot,421,158,579,49
496,few_shot,418,373,791,49
497,few_shot,427,191,618,49
498,few_shot,450,191,641,49
499,few_shot,397,112,509,49
500,few_shot,412,181,593,49
501,few_shot,510,309,819,50
502,few_shot,396,139,535,50
503,few_shot,418,207,625,50
504,few_shot,425,154,579,50
505,few_shot,440,283,723,50
506,few_shot,526,228,754,50
507,few_shot,421,345,766,50
508,few_shot,446,231,677,50
509,few_shot,460,179,639,50
510,few_shot,523,313,836,50
511,few_shot,450,174,624,51
512,few_shot,471,239,710,51
513,few_shot,415,266,681,51
514,few_shot,403,201,604,51
515,few_shot,535,243,778,51
516,few_shot,504,328,832,51
517,few_shot,422,259,681,51
518,few_shot,406,124,530,51
519,few_shot,427,186,613,51
520,few_shot,551,200,751,51
521,few_shot,423,214,637,52
522,few_shot,586,281,867,52
523,few_shot,535,272,807,52
524,few_shot,523,308,831,52
525,few_shot,414,296,710,52
526,few_shot,440,234,674,52
527,few_shot,444,273,717,52
528,few_shot,427,201,628,52
529,few_shot,466,167,633,52
530,few_shot,440,269,709,52
531,few_shot,491,253,744,53
532,few_shot,483,164,647,53
533,few_shot,424,394,818,53
534,few_shot,415,217,632,53
535,few_shot,413,143,556,53
536,few_shot,394,357,751,53
537,few_shot,430,236,666,53
538,few_shot,415,210,625,53
539,few_shot,421,310,731,53
540,few_shot,487,355,842,53
541,few_shot,506,157,663,54
542,few_shot,402,183,585,54
543,few_shot,431,197,628,54
544,few_shot,411,247,658,54
545,few_shot,502,224,726,54
546,few_shot,438,205,643,54
547,few_shot,444,144,588,54
548,few_shot,516,310,826,54
549,few_shot,447,162,609,54
550,few_shot,528,368,896,54
551,few_shot,408,318,726,55
552,few_shot,446,274,720,55
553,few_shot,414,219,633,55
554,few_shot,422,197,619,55
555,few_shot,415,142,557,55
556,few_shot,458,281,739,55
557,few_shot,398,172,570,55
558,few_shot,407,212,619,55
559,few_shot,483,234,717,55
560,few_shot,415,311,726,55
561,few_shot,422,263,685,56
562,few_shot,407,246,653,56
563,few_shot,403,209,612,56
564,few_shot,441,279,720,56
565,few_shot,394,135,529,56
566,few_shot,417,192,609,56
567,few_shot,420,239,659,56
568,few_shot,402,142,544,56
569,few_shot,405,252,657,56
570,few_shot,444,316,760,56
571,few_shot,534,382,916,57
572,few_shot,405,229,634,57
573,few_shot,417,208,625,57
574,few_shot,422,232,654,57
575,few_shot,444,286,730,57
576,few_shot,482,519,1001,57
577,few_shot,456,221,677,57
578,few_shot,422,314,736,57
579,few_shot,423,269,692,57
580,few_shot,476,242,718,57
581,few_shot,406,194,600,58
582,few_shot,405,103,508,58
583,few_shot,438,212,650,58
584,few_shot,432,238,670,58
585,few_shot,416,442,858,58
586,few_shot,412,510,922,58
587,few_shot,401,197,598,58
588,few_shot,400,173,573,58
589,few_shot,450,246,696,58
590,few_shot,425,262,687,58
591,few_shot,432,253,685,59
592,few_shot,496,147,643,59
593,few_shot,408,223,631,59
594,few_shot,443,233,676,59
595,few_shot,464,220,684,59
596,few_shot,400,244,644,59
597,few_shot,559,472,1031,59
598,few_shot,475,188,663,59
599,few_shot,423,182,605,59
600,few_shot,416,130,546,59
601,few_shot,530,345,875,60
602,few_shot,428,247,675,60
603,few_shot,492,384,876,60
604,few_shot,398,160,558,60
605,few_shot,434,185,619,60
606,few_shot,408,154,562,60
607,few_shot,442,211,653,60
608,few_shot,494,236,730,60
609,few_shot,408,200,608,60
610,few_shot,412,275,687,60
611,few_shot,412,325,737,61
612,few_shot,400,298,698,61
613,few_shot,410,217,627,61
614,few_shot,409,243,652,61
615,few_shot,409,252,661,61
616,few_shot,431,288,719,61
617,few_shot,474,272,746,61
618,few_shot,415,297,712,61
619,few_shot,431,205,636,61
620,few_shot,494,259,753,61
621,few_shot,420,288,708,62
622,few_shot,557,413,970,62
623,few_shot,406,283,689,62
624,few_shot,393,120,513,62
625,few_shot,432,295,727,62
626,few_shot,408,111,519,62
627,few_shot,472,378,850,62
628,few_shot,547,273,820,62
629,few_shot,422,228,650,62
630,few_shot,470,196,666,62
631,few_shot,424,187,611,63
632,few_shot,429,243,672,63
633,few_shot,444,301,745,63
634,few_shot,441,139,580,63
635,few_shot,431,269,700,63
636,few_shot,416,205,621,63
637,few_shot,424,191,615,63
638,few_shot,451,214,665,63
639,few_shot,426,247,673,63
640,few_shot,417,259,676,63
641,few_shot,407,179,586,64
642,few_shot,416,358,774,64
643,few_shot,435,192,627,64
644,few_shot,414,402,816,64
645,few_shot,439,242,681,64
646,few_shot,425,237,662,64
647,few_shot,408,244,652,64
648,few_shot,434,281,715,64
649,few_shot,441,329,770,64
650,few_shot,448,375,823,64
651,few_shot,417,282,699,65
652,few_shot,420,320,740,65
653,few_shot,417,259,676,65
654,few_shot,403,188,591,65
655,few_shot,434,152,586,65
656,few_shot,438,331,769,65
657,few_shot,474,164,638,65
658,few_shot,447,216,663,65
659,few_shot,455,248,703,65
660,few_shot,446,221,667,65
661,few_shot,545,338,883,66
662,few_shot,412,269,681,66
663,few_shot,454,317,771,66
664,few_shot,465,148,613,66
665,few_shot,438,289,727,66
666,few_shot,419,210,629,66
667,few_shot,413,223,636,66
668,few_shot,415,248,663,66
669,few_shot,559,239,798,66
670,few_shot,409,212,621,66
671,few_shot,495,259,754,67
672,few_shot,459,210,669,67
673,few_shot,413,173,586,67
674,few_shot,417,199,616,67
675,few_shot,422,258,680,67
676,few_shot,414,311,725,67
677,few_shot,413,197,610,67
678,few_shot,403,155,558,67
679,few_shot,399,247,646,67
680,few_shot,409,255,664,67
681,few_shot,455,197,652,68
682,few_shot,415,271,686,68
683,few_shot,456,139,595,68
684,few_shot,484,1024,1508,68
685,few_shot,500,176,676,68
686,few_shot,424,348,772,68
687,few_shot,442,206,648,68
688,few_shot,409,240,649,68
689,few_shot,509,215,724,68
690,few_shot,418,254,672,68
691,few_shot,450,297,747,69
692,few_shot,442,208,650,69
693,few_shot,406,165,571,69
694,few_shot,411,242,653,69
695,few_shot,423,247,670,69
696,few_shot,409,325,734,69
697,few_shot,415,204,619,69
698,few_shot,430,430,860,69
699,few_shot,464,278,742,69
700,few_shot,426,387,813,69
701,few_shot,438,226,664,70
702,few_shot,550,368,918,70
703,few_shot,408,240,648,70
704,few_shot,418,195,613,70
705,few_shot,410,249,659,70
706,few_shot,456,225,681,70
707,few_shot,503,413,916,70
708,few_shot,398,149,547,70
709,few_shot,454,256,710,70
710,few_shot,416,229,645,70
711,few_shot,495,347,842,71
712,few_shot,416,293,709,71
713,few_shot,410,145,555,71
714,few_shot,512,221,733,71
715,few_shot,409,207,616,71
716,few_shot,403,135,538,71
717,few_shot,518,350,868,71
718,few_shot,410,237,647,71
719,few_shot,425,192,617,71
720,few_shot,433,323,756,71
721,few_shot,580,300,880,72
722,few_shot,424,542,966,72
723,few_shot,416,321,737,72
724,few_shot,409,290,699,72
725,few_shot,409,270,679,72
726,few_shot,418,209,627,72
727,few_shot,409,209,618,72
728,few_shot,419,323,742,72
729,few_shot,415,307,722,72
730,few_shot,407,202,609,72
731,few_shot,430,236,666,73
732,few_shot,404,228,632,73
733,few_shot,486,346,832,73
734,few_shot,459,329,788,73
735,few_shot,478,215,693,73
736,few_shot,413,240,653,73
737,few_shot,432,188,620,73
738,few_shot,422,161,583,73
739,few_shot,415,144,559,73
740,few_shot,426,386,812,73
741,few_shot,432,192,624,74
742,few_shot,418,151,569,74
743,few_shot,411,525,936,74
744,few_shot,410,204,614,74
745,few_shot,440,218,658,74
746,few_shot,427,193,620,74
747,few_shot,605,408,1013,74
748,few_shot,417,200,617,74
749,few_shot,412,224,636,74
750,few_shot,406,337,743,74
751,few_shot,495,292,787,75
752,few_shot,464,211,675,75
753,few_shot,414,361,775,75
754,few_shot,437,398,835,75
755,few_shot,476,237,713,75
756,few_shot,430,185,615,75
757,few_shot,447,296,743,75
758,few_shot,439,258,697,75
759,few_shot,431,221,652,75
760,few_shot,417,222,639,75
761,few_shot,427,190,617,76
762,few_shot,432,211,643,76
763,few_shot,452,301,753,76
764,few_shot,431,192,623,76
765,few_shot,422,145,567,76
766,few_shot,445,230,675,76
767,few_shot,443,245,688,76
768,few_shot,454,158,612,76
769,few_shot,412,340,752,76
770,few_shot,447,159,606,76
771,few_shot,507,224,731,77
772,few_shot,426,230,656,77
773,few_shot,431,395,826,77
774,few_shot,447,195,642,77
775,few_shot,404,161,565,77
776,few_shot,534,275,809,77
777,few_shot,445,332,777,77
778,few_shot,417,289,706,77
779,few_shot,438,299,737,77
780,few_shot,440,282,722,77
781,few_shot,496,213,709,78
782,few_shot,442,217,659,78
783,few_shot,580,289,869,78
784,few_shot,444,234,678,78
785,few_shot,423,271,694,78
786,few_shot,413,311,724,78
787,few_shot,429,227,656,78
788,few_shot,407,307,714,78
789,few_shot,405,196,601,78
790,few_shot,404,231,635,78
791,few_shot,427,240,667,79
792,few_shot,395,169,564,79
793,few_shot,477,323,800,79
794,few_shot,436,222,658,79
795,few_shot,416,440,856,79
796,few_shot,411,196,607,79
797,few_shot,442,172,614,79
798,few_shot,411,178,589,79
799,few_shot,413,260,673,79
800,few_shot,404,168,572,79
801,few_shot,423,195,618,80
802,few_shot,425,308,733,80
803,few_shot,446,166,612,80
804,few_shot,428,185,613,80
805,few_shot,399,250,649,80
806,few_shot,472,216,688,80
807,few_shot,413,195,608,80
808,few_shot,423,217,640,80
809,few_shot,426,241,667,80
810,few_shot,417,206,623,80
811,few_shot,412,260,672,81
812,few_shot,405,195,600,81
813,few_shot,411,144,555,81
814,few_shot,403,157,560,81
815,few_shot,506,272,778,81
816,few_shot,416,280,696,81
817,few_shot,420,423,843,81
818,few_shot,431,162,593,81
819,few_shot,490,316,806,81
820,few_shot,415,136,551,81
821,few_shot,419,327,746,82
822,few_shot,507,223,730,82
823,few_shot,469,268,737,82
824,few_shot,412,250,662,82
825,few_shot,407,398,805,82
826,few_shot,524,240,764,82
827,few_shot,407,308,715,82
828,few_shot,476,262,738,82
829,few_shot,446,210,656,82
830,few_shot,415,314,729,82
831,few_shot,441,328,769,83
832,few_shot,415,210,625,83
833,few_shot,411,206,617,83
834,few_shot,604,206,810,83
835,few_shot,407,209,616,83
836,few_shot,522,313,835,83
837,few_shot,432,136,568,83
838,few_shot,562,183,745,83
839,few_shot,456,259,715,83
840,few_shot,416,181,597,83
841,few_shot,443,274,717,84
842,few_shot,460,367,827,84
843,few_shot,482,1024,1506,84
844,few_shot,487,201,688,84
845,few_shot,465,161,626,84
846,few_shot,506,354,860,84
847,few_shot,392,256,648,84
848,few_shot,421,221,642,84
849,few_shot,465,140,605,84
850,few_shot,463,187,650,84
851,few_shot,427,269,696,85
852,few_shot,420,260,680,85
853,few_shot,524,271,795,85
854,few_shot,407,267,674,85
855,few_shot,454,167,621,85
856,few_shot,540,380,920,85
857,few_shot,405,190,595,85
858,few_shot,399,196,595,85
859,few_shot,441,346,787,85
860,few_shot,428,192,620,85
861,few_shot,420,230,650,86
862,few_shot,428,325,753,86
863,few_shot,520,406,926,86
864,few_shot,411,226,637,86
865,few_shot,408,202,610,86
866,few_shot,457,269,726,86
867,few_shot,439,282,721,86
868,few_shot,445,198,643,86
869,few_shot,430,570,1000,86
870,few_shot,423,257,680,86
871,few_shot,466,184,650,87
872,few_shot,403,285,688,87
873,few_shot,423,185,608,87
874,few_shot,450,1024,1474,87
875,few_shot,416,303,719,87
876,few_shot,446,206,652,87
877,few_shot,403,202,605,87
878,few_shot,408,356,764,87
879,few_shot,427,152,579,87
880,few_shot,452,185,637,87
881,few_shot,444,237,681,88
882,few_shot,409,208,617,88
883,few_shot,420,322,742,88
884,few_shot,469,278,747,88
885,few_shot,489,159,648,88
886,few_shot,411,208,619,88
887,few_shot,413,119,532,88
888,few_shot,443,329,772,88
889,few_shot,408,286,694,88
890,few_shot,430,472,902,88
891,few_shot,444,199,643,89
892,few_shot,400,183,583,89
893,few_shot,397,163,560,89
894,few_shot,409,198,607,89
895,few_shot,509,267,776,89
896,few_shot,411,242,653,89
897,few_shot,427,251,678,89
898,few_shot,422,294,716,89
899,few_shot,454,268,722,89
900,few_shot,416,109,525,89
901,few_shot,480,251,731,90
902,few_shot,413,261,674,90
903,few_shot,465,262,727,90
904,few_shot,406,116,522,90
905,few_shot,448,163,611,90
906,few_shot,420,250,670,90
907,few_shot,436,220,656,90
908,few_shot,417,314,731,90
909,few_shot,419,171,590,90
910,few_shot,435,182,617,90
911,few_shot,445,261,706,91
912,few_shot,560,226,786,91
913,few_shot,420,183,603,91
914,few_shot,450,191,641,91
915,few_shot,423,296,719,91
916,few_shot,480,372,852,91
917,few_shot,434,197,631,91
918,few_shot,514,316,830,91
919,few_shot,408,181,589,91
920,few_shot,415,252,667,91
921,few_shot,423,437,860,92
922,few_shot,483,337,820,92
923,few_shot,478,405,883,92
924,few_shot,407,162,569,92
925,few_shot,417,201,618,92
926,few_shot,545,190,735,92
927,few_shot,482,239,721,92
928,few_shot,439,204,643,92
